kind	group	flag	ap_ids	name	status	region	maps	evidence	sites	graces	note	question
acquisition	sweep-backed-400412	400412	7773736;7900047;7900048;7900049	Liurnia :: Blue Silver Mail Hood - around Slumbering Wolf's Shack, may be sweep-granted by Omenkiller (m60_35_42) [f400412] / Liurnia :: Blue Silver Mail Armor - around Slumbering Wolf's Shack, may be sweep-granted by Deathbird (m60_37_42) [f400412] / Liurnia :: Blue Silver Bracelets - around Slumbering Wolf's Shack, may be sweep-granted by Omenkiller (m60_35_42) [f400412] / Liurnia :: Blue Silver Mail Skirt - around Slumbering Wolf's Shack, may be sweep-granted by Deathbird (m60_37_42) [f400412]	review	Liurnia	m60_36_41	"sweep owners {""7773736"": [1035420800], ""7900047"": [1037420800], ""7900048"": [1035420800], ""7900049"": [1037420800]}"			Every AP sibling has a generated sweep route; this is not a proof of the vanilla hand route or of runtime availability.	Confirm the complete obtainable route, permanent-loss trigger, and whether an AP sweep is the intended fallback. Preserve OR alternatives; do not turn extracted root unions into AND rules.
acquisition	sweep-backed-400431	400431	7770621;7900050;7900051;7900052	Caelid :: Lusat's Glintstone Crown - around Sellia Hideaway, may be sweep-granted by Putrid Crystalian (Spear) (m31_11) [f400431] / Caelid :: Lusat's Robe - around Sellia Hideaway, may be sweep-granted by Putrid Crystalian (Spear) (m31_11) [f400431] / Caelid :: Lusat's Manchettes - around Sellia Hideaway, may be sweep-granted by Putrid Crystalian (Spear) (m31_11) [f400431] / Caelid :: Old Sorcerer's Legwraps - around Sellia Hideaway, may be sweep-granted by Putrid Crystalian (Spear) (m31_11) [f400431]	review	Caelid	m31_11	"sweep owners {""7770621"": [31110800], ""7900050"": [31110800], ""7900051"": [31110800], ""7900052"": [31110800]}"			Every AP sibling has a generated sweep route; this is not a proof of the vanilla hand route or of runtime availability.	Confirm the complete obtainable route, permanent-loss trigger, and whether an AP sweep is the intended fallback. Preserve OR alternatives; do not turn extracted root unions into AND rules.
acquisition	sweep-backed-400441	400441	7770622;7900053;7900054	Mt. Gelmir :: Azur's Glintstone Crown - around Primeval Sorcerer Azur, may be sweep-granted by Demi-Human Queen Maggie (m60_37_53) [f400441] / Mt. Gelmir :: Azur's Glintstone Robe - around Primeval Sorcerer Azur, may be sweep-granted by Demi-Human Queen Maggie (m60_37_53) [f400441] / Mt. Gelmir :: Azur's Manchettes - around Primeval Sorcerer Azur, may be sweep-granted by Demi-Human Queen Maggie (m60_37_53) [f400441]	review	Mt. Gelmir	m60_37_53	"sweep owners {""7770622"": [1037530800], ""7900053"": [1037530800], ""7900054"": [1037530800]}"			Every AP sibling has a generated sweep route; this is not a proof of the vanilla hand route or of runtime availability.	Confirm the complete obtainable route, permanent-loss trigger, and whether an AP sweep is the intended fallback. Preserve OR alternatives; do not turn extracted root unions into AND rules.
acquisition	hand-route-400490	400490	7770626;7900055;7900056;7900057	Roundtable Hold :: Royal Remains Helm - around Table of Lost Grace [f400490] / Roundtable Hold :: Royal Remains Armor - around Table of Lost Grace [f400490] / Roundtable Hold :: Royal Remains Gauntlets - around Table of Lost Grace [f400490] / Roundtable Hold :: Royal Remains Greaves - around Table of Lost Grace [f400490]	review	Roundtable Hold	m11_10	sweep owners {}	m11_10_00_00.emevd.dcx.js:90005750:lot104900		At least one AP sibling has no generated sweep fallback; prioritize complete hand-route and permanent-loss review.	Confirm the complete obtainable route, permanent-loss trigger, and whether an AP sweep is the intended fallback. Preserve OR alternatives; do not turn extracted root unions into AND rules.
acquisition	sweep-backed-400510	400510	7770628	Altus :: Great Stars - around Bower of Bounty, may be sweep-granted by Sanguine Noble (m60_40_53) [f400510]	review	Altus	m60_40_53	"sweep owners {""7770628"": [1040530800]}"	m60_40_53_00.emevd.dcx.js:90005774:lot105100		Every AP sibling has a generated sweep route; this is not a proof of the vanilla hand route or of runtime availability.	Confirm the complete obtainable route, permanent-loss trigger, and whether an AP sweep is the intended fallback. Preserve OR alternatives; do not turn extracted root unions into AND rules.
acquisition	sweep-backed-400594	400594	7770629	Scadu Altus :: Ash of War: Swift Slash - around Shadow Keep Main Gate, may be sweep-granted by Golden Hippopotamus (m21_00) [f400594]	review	Scadu Altus	m21_00	"sweep owners {""7770629"": [21000850]}"	m21_00_00_00.emevd.dcx.js:90005776:lot105920		Every AP sibling has a generated sweep route; this is not a proof of the vanilla hand route or of runtime availability.	Confirm the complete obtainable route, permanent-loss trigger, and whether an AP sweep is the intended fallback. Preserve OR alternatives; do not turn extracted root unions into AND rules.
acquisition	hand-route-400600	400600	7773742	Enir Ilim :: Golden Lion Shield - m60_49_40 (region unconfirmed) [f400600]	fixed	Enir Ilim		sweep owners {}	talk/m21_01_00_00-only/t417002101.py:t417002101_x3:lot106000; talk/m21_01_00_00-only/t417002101.py:t417002101_x52:lot106000; talk/m61_00_00_00-only/t417006100.py:t417006100_x3:lot106000; talk/m61_00_00_00-only/t417006100.py:t417006100_x52:lot106000		Quest protection added; full caller/death-state trace in audit notes.	
acquisition	hand-route-400611	400611	7773744	Scadu Altus :: New Cross Map [f400611]	review	Scadu Altus		sweep owners {}			At least one AP sibling has no generated sweep fallback; prioritize complete hand-route and permanent-loss review.	Confirm the complete obtainable route, permanent-loss trigger, and whether an AP sweep is the intended fallback. Preserve OR alternatives; do not turn extracted root unions into AND rules.
acquisition	sweep-backed-400620	400620	7770634	Shadow Keep :: Letter for Freyja - around Storehouse, First Floor, may be sweep-granted by Base Serpent Messmer (m21_01) [f400620]	review	Shadow Keep	m21_01	"sweep owners {""7770634"": [21010800]}"	m21_01_00_00.emevd.dcx.js:90005750:lot106200; talk/m21_01_00_00-only/t416002101.py:t416002101_x3:lot106200; talk/m21_01_00_00-only/t416002101.py:t416002101_x43:lot106200		Every AP sibling has a generated sweep route; this is not a proof of the vanilla hand route or of runtime availability.	Confirm the complete obtainable route, permanent-loss trigger, and whether an AP sweep is the intended fallback. Preserve OR alternatives; do not turn extracted root unions into AND rules.
acquisition	hand-route-400661	400661	7773751;7900096	Scadu Altus :: Ruins Map (2nd) [f400661] / Scadu Altus :: Beloved Stardust [f400661]	review	Scadu Altus		sweep owners {}	talk/m61_00_00_00-only/t420006100.py:t420006100_x39:lot106630; talk/m61_00_00_00-only/t420006100.py:t420006100_x40:lot106610		Existing legacy_key_gates binds the Hole-Laden Necklace; Ymir reward dispatch and both bell ObjActs already traced there. Remaining question is permanent loss/alternate access, not a missing blanket necklace gate.	Confirm the complete obtainable route, permanent-loss trigger, and whether an AP sweep is the intended fallback. Preserve OR alternatives; do not turn extracted root unions into AND rules.
acquisition	sweep-backed-400690	400690	7770643	Scadu Altus :: Fire Knight Queelign - around Shadow Keep Main Gate, may be sweep-granted by Golden Hippopotamus (m21_00) [f400690]	review	Scadu Altus		"sweep owners {""7770643"": [21000850]}"	common.emevd.dcx.js:4931:lot106900; m21_00_00_00.emevd.dcx.js:21000705:lot106900		Every AP sibling has a generated sweep route; this is not a proof of the vanilla hand route or of runtime availability.	Confirm the complete obtainable route, permanent-loss trigger, and whether an AP sweep is the intended fallback. Preserve OR alternatives; do not turn extracted root unions into AND rules.
acquisition	sweep-backed-400712	400712	7773763	Jagged Peak :: Igon's Greatbow with Ash of War: Igon's Drake Hunt - near Foot of the Jagged Peak, may be sweep-granted by Ancient Dragon Senessax (m61_54_39) [f400712]	review	Jagged Peak	m61_52_40	"sweep owners {""7773763"": [2054390850]}"	m61_52_40_00.emevd.dcx.js:90005750:lot107110		Every AP sibling has a generated sweep route; this is not a proof of the vanilla hand route or of runtime availability.	Confirm the complete obtainable route, permanent-loss trigger, and whether an AP sweep is the intended fallback. Preserve OR alternatives; do not turn extracted root unions into AND rules.
acquisition	sweep-backed-400720	400720	7770647	Belurat :: Scorpion Stew - around Belurat, Tower Settlement, may be sweep-granted by Divine Beast Dancing Lion (m20_00) [f400720]	review	Belurat		"sweep owners {""7770647"": [20000800]}"	m20_00_00_00.emevd.dcx.js:20000732:lot107210		Every AP sibling has a generated sweep route; this is not a proof of the vanilla hand route or of runtime availability.	Confirm the complete obtainable route, permanent-loss trigger, and whether an AP sweep is the intended fallback. Preserve OR alternatives; do not turn extracted root unions into AND rules.
acquisition	sweep-backed-400721	400721	7770648	Belurat :: [Sorcery] Watchful Spirit - around Belurat, Tower Settlement, may be sweep-granted by Divine Beast Dancing Lion (m20_00) [f400721]	review	Belurat		"sweep owners {""7770648"": [20000800]}"	talk/m20_00_00_00-only/t402002000.py:t402002000_x44:lot107211		Every AP sibling has a generated sweep route; this is not a proof of the vanilla hand route or of runtime availability.	Confirm the complete obtainable route, permanent-loss trigger, and whether an AP sweep is the intended fallback. Preserve OR alternatives; do not turn extracted root unions into AND rules.
acquisition	hand-route-400722	400722	7770649	Gravesite :: Gourmet Scorpion Stew [f400722]	fixed	Gravesite		sweep owners {}	talk/m20_00_00_00-only/t402002000.py:t402002000_x48:lot107220		Quest protection added; full caller/death-state trace in audit notes.	
acquisition	sweep-backed-400723	400723	7770650	Belurat :: Gourmet Scorpion Stew - near Theatre of the Divine Beast, may be sweep-granted by Divine Beast Dancing Lion (m20_00) [f400723]	review	Belurat	m20_00	"sweep owners {""7770650"": [20000800]}"	m20_00_00_00.emevd.dcx.js:90005750:lot107230		Every AP sibling has a generated sweep route; this is not a proof of the vanilla hand route or of runtime availability.	Confirm the complete obtainable route, permanent-loss trigger, and whether an AP sweep is the intended fallback. Preserve OR alternatives; do not turn extracted root unions into AND rules.
acquisition	hand-route-11107900	11107900	7771040	Roundtable Hold :: Clinging Bone - around Table of Lost Grace [f11107900]	review	Roundtable Hold	m11_10	sweep owners {}	m11_10_00_00.emevd.dcx.js:90005774:lot11100900		At least one AP sibling has no generated sweep fallback; prioritize complete hand-route and permanent-loss review.	Confirm the complete obtainable route, permanent-loss trigger, and whether an AP sweep is the intended fallback. Preserve OR alternatives; do not turn extracted root unions into AND rules.
acquisition	sweep-backed-12017999	12017999	7771145	Ainsel River :: Alabaster Lord's Sword - around Dragonkin Soldier of Nokstella, may be sweep-granted by Dragonkin Soldier of Nokstella (m12_01) [f12017999]	review	Ainsel River	m12_01	"sweep owners {""7771145"": [12010800]}"			Every AP sibling has a generated sweep route; this is not a proof of the vanilla hand route or of runtime availability.	Confirm the complete obtainable route, permanent-loss trigger, and whether an AP sweep is the intended fallback. Preserve OR alternatives; do not turn extracted root unions into AND rules.
acquisition	sweep-backed-12057950	12057950	7771357;7900185;7900186;7900187	Mohgwyn :: White Mask - around Palace Approach Ledge-Road, may be sweep-granted by Mohg, Lord of Blood (m12_05) [f12057950] / Mohgwyn :: War Surgeon Gown (Altered) - around Palace Approach Ledge-Road, may be sweep-granted by Mohg, Lord of Blood (m12_05) [f12057950] / Mohgwyn :: War Surgeon Gloves - around Palace Approach Ledge-Road, may be sweep-granted by Mohg, Lord of Blood (m12_05) [f12057950] / Mohgwyn :: War Surgeon Trousers - around Palace Approach Ledge-Road, may be sweep-granted by Mohg, Lord of Blood (m12_05) [f12057950]	review	Mohgwyn	m12_05	"sweep owners {""7771357"": [12050800], ""7900185"": [12050800], ""7900186"": [12050800], ""7900187"": [12050800]}"	m12_05_00_00.emevd.dcx.js:90005792:lot12050950		Every AP sibling has a generated sweep route; this is not a proof of the vanilla hand route or of runtime availability.	Confirm the complete obtainable route, permanent-loss trigger, and whether an AP sweep is the intended fallback. Preserve OR alternatives; do not turn extracted root unions into AND rules.
acquisition	sweep-backed-16007950	16007950	7771719	Mt. Gelmir :: [Incantation] Aspects of the Crucible: Breath - around Volcano Manor, may be sweep-granted by Abductor Virgin (Swinging Sickle) (m16_00) [f16007950]	review	Mt. Gelmir	m16_00	"sweep owners {""7771719"": [16000860]}"	m16_00_00_00.emevd.dcx.js:16003706:lot16000950		Every AP sibling has a generated sweep route; this is not a proof of the vanilla hand route or of runtime availability.	Confirm the complete obtainable route, permanent-loss trigger, and whether an AP sweep is the intended fallback. Preserve OR alternatives; do not turn extracted root unions into AND rules.
acquisition	sweep-backed-21007320	21007320	7771904	Scadu Altus :: Great Grave Glovewort - near Sunken Chapel, may be sweep-granted by Golden Hippopotamus (m21_00) [f21007320]	review	Scadu Altus	m21_00	"sweep owners {""7771904"": [21000850]}"			Every AP sibling has a generated sweep route; this is not a proof of the vanilla hand route or of runtime availability.	Confirm the complete obtainable route, permanent-loss trigger, and whether an AP sweep is the intended fallback. Preserve OR alternatives; do not turn extracted root unions into AND rules.
acquisition	sweep-backed-35007993	35007993	7772420	Leyndell :: Somber Smithing Stone [7] - around Underground Roadside (2), may be sweep-granted by Mohg, the Omen (m35_00) [f35007993]	review	Leyndell	m35_00	"sweep owners {""7772420"": [35000800]}"			Every AP sibling has a generated sweep route; this is not a proof of the vanilla hand route or of runtime availability.	Confirm the complete obtainable route, permanent-loss trigger, and whether an AP sweep is the intended fallback. Preserve OR alternatives; do not turn extracted root unions into AND rules.
acquisition	sweep-backed-39207500	39207500	7772423;7900222;7900223;7900224	Liurnia :: Bull-Goat Helm - near Magma Wyrm Makar, may be sweep-granted by Magma Wyrm Makar (m39_20) [f39207500] / Liurnia :: Bull-Goat Armor - near Magma Wyrm Makar, may be sweep-granted by Magma Wyrm Makar (m39_20) [f39207500] / Liurnia :: Bull-Goat Gauntlets - near Magma Wyrm Makar, may be sweep-granted by Magma Wyrm Makar (m39_20) [f39207500] / Liurnia :: Bull-Goat Greaves - near Magma Wyrm Makar, may be sweep-granted by Magma Wyrm Makar (m39_20) [f39207500]	review	Liurnia	m39_20	"sweep owners {""7772423"": [39200800], ""7900222"": [39200800], ""7900223"": [39200800], ""7900224"": [39200800]}"	m39_20_00_00.emevd.dcx.js:90005774:lot39200500		Every AP sibling has a generated sweep route; this is not a proof of the vanilla hand route or of runtime availability.	Confirm the complete obtainable route, permanent-loss trigger, and whether an AP sweep is the intended fallback. Preserve OR alternatives; do not turn extracted root unions into AND rules.
acquisition	sweep-backed-1034517900	1034517900	7772525;7900231;7900232	Liurnia :: Snow Witch Hat - near Royal Moongazing Grounds (region unconfirmed), may be sweep-granted by Royal Knight Loretta (m60_35_50) [f1034517900] / Liurnia :: Snow Witch Robe - near Royal Moongazing Grounds (region unconfirmed), may be sweep-granted by Royal Knight Loretta (m60_35_50) [f1034517900] / Liurnia :: Snow Witch Skirt - near Royal Moongazing Grounds (region unconfirmed), may be sweep-granted by Glintstone Dragon Adula (m60_34_50) [f1034517900]	review	Liurnia	m60_34_51	"sweep owners {""7772525"": [1035500800], ""7900231"": [1035500800], ""7900232"": [1034500800]}"			Every AP sibling has a generated sweep route; this is not a proof of the vanilla hand route or of runtime availability.	Confirm the complete obtainable route, permanent-loss trigger, and whether an AP sweep is the intended fallback. Preserve OR alternatives; do not turn extracted root unions into AND rules.
acquisition	sweep-backed-1035467700	1035467700	7772549	Raya Lucaria Academy :: Ash of War: Raptor of the Mists - around Main Academy Gate, may be sweep-granted by Red Wolf of Radagon (m14_00) [f1035467700]	review	Raya Lucaria Academy	m60_35_46	"sweep owners {""7772549"": [14000850]}"	m60_35_46_00.emevd.dcx.js:90005774:lot1035460700		Every AP sibling has a generated sweep route; this is not a proof of the vanilla hand route or of runtime availability.	Confirm the complete obtainable route, permanent-loss trigger, and whether an AP sweep is the intended fallback. Preserve OR alternatives; do not turn extracted root unions into AND rules.
acquisition	sweep-backed-1039487100	1039487100	7772734;7900244	Liurnia :: [Sorcery] Cannon of Haima - near Frenzied Flame Village Outskirts (region unconfirmed), may be sweep-granted by Erdtree Avatar (m60_38_48) [f1039487100] / Liurnia :: Gavel of Haima - near Frenzied Flame Village Outskirts (region unconfirmed), may be sweep-granted by Erdtree Avatar (m60_38_48) [f1039487100]	review	Liurnia	m60_39_48	"sweep owners {""7772734"": [1038480800], ""7900244"": [1038480800]}"			Every AP sibling has a generated sweep route; this is not a proof of the vanilla hand route or of runtime availability.	Confirm the complete obtainable route, permanent-loss trigger, and whether an AP sweep is the intended fallback. Preserve OR alternatives; do not turn extracted root unions into AND rules.
acquisition	sweep-backed-1039537700	1039537700	7772752;7900246	Mt. Gelmir :: Crepus's Vial - around Bridge of Iniquity, may be sweep-granted by Tibia Mariner (m60_38_52) [f1039537700] / Mt. Gelmir :: Black-Key Bolt - around Bridge of Iniquity, may be sweep-granted by Tibia Mariner (m60_38_52) [f1039537700]	review	Mt. Gelmir	m60_39_53	"sweep owners {""7772752"": [1038520800], ""7900246"": [1038520800]}"	m60_39_53_00.emevd.dcx.js:90005774:lot1039530700		Every AP sibling has a generated sweep route; this is not a proof of the vanilla hand route or of runtime availability.	Confirm the complete obtainable route, permanent-loss trigger, and whether an AP sweep is the intended fallback. Preserve OR alternatives; do not turn extracted root unions into AND rules.
acquisition	sweep-backed-1042397700	1042397700	7772842	Limgrave :: Hammer Talisman - m60_42_39 (region unconfirmed), may be sweep-granted by Deathbird (m60_42_38) [f1042397700]	review	Limgrave	m60_42_39	"sweep owners {""7772842"": [1042380800]}"	m60_42_39_00.emevd.dcx.js:90005792:lot1042390700		Every AP sibling has a generated sweep route; this is not a proof of the vanilla hand route or of runtime availability.	Confirm the complete obtainable route, permanent-loss trigger, and whether an AP sweep is the intended fallback. Preserve OR alternatives; do not turn extracted root unions into AND rules.
acquisition	sweep-backed-1048387500	1048387500	7773012	Caelid :: Sacramental Bud - around Aeonia Swamp Shore, may be sweep-granted by Decaying Ekzykes (m60_48_37) [f1048387500]	review	Caelid	m60_48_38	"sweep owners {""7773012"": [1048370800]}"	m60_48_38_00.emevd.dcx.js:90005792:lot1048380500		Every AP sibling has a generated sweep route; this is not a proof of the vanilla hand route or of runtime availability.	Confirm the complete obtainable route, permanent-loss trigger, and whether an AP sweep is the intended fallback. Preserve OR alternatives; do not turn extracted root unions into AND rules.
acquisition	sweep-backed-2046397060	2046397060	7773303	Cerulean :: Furnace Visage - around Cerulean Coast West, may be sweep-granted by Dancer of Ranah (m61_46_38) [f2046397060]	review	Cerulean	m61_46_39	"sweep owners {""7773303"": [2046380800]}"	m61_46_39_00.emevd.dcx.js:90005301:lot2046390060		Every AP sibling has a generated sweep route; this is not a proof of the vanilla hand route or of runtime availability.	Confirm the complete obtainable route, permanent-loss trigger, and whether an AP sweep is the intended fallback. Preserve OR alternatives; do not turn extracted root unions into AND rules.
acquisition	hand-route-2050407000	2050407000	7773579	Shadow Keep :: Ring the Finger Ruins of Dheo bell - m61_50_40 [f2050407000]	review	Shadow Keep	m61_50_40	sweep owners {}	m61_50_40_00.emevd.dcx.js:2050402600:lot2050400000		Existing legacy_key_gates binds the Hole-Laden Necklace; Ymir reward dispatch and both bell ObjActs already traced there. Remaining question is permanent loss/alternate access, not a missing blanket necklace gate.	Confirm the complete obtainable route, permanent-loss trigger, and whether an AP sweep is the intended fallback. Preserve OR alternatives; do not turn extracted root unions into AND rules.
acquisition	sweep-backed-2050467500	2050467500	7773613	Shadow Keep :: Furnace Visage - m61_50_46 (1), may be sweep-granted by Tree Sentinel (m61_50_47) [f2050467500]	review	Shadow Keep	m61_50_46	"sweep owners {""7773613"": [2050470800]}"	m61_50_46_00.emevd.dcx.js:90005301:lot2050460500		Every AP sibling has a generated sweep route; this is not a proof of the vanilla hand route or of runtime availability.	Confirm the complete obtainable route, permanent-loss trigger, and whether an AP sweep is the intended fallback. Preserve OR alternatives; do not turn extracted root unions into AND rules.
acquisition	sweep-backed-2051457700	2051457700	7773634	Scadu Altus :: Furnace Visage - around Cathedral of Manus Metyr, may be sweep-granted by Rakshasa (m61_51_44) [f2051457700]	review	Scadu Altus	m61_51_45	"sweep owners {""7773634"": [2051440800]}"	m61_51_45_00.emevd.dcx.js:90005301:lot2051450700		Every AP sibling has a generated sweep route; this is not a proof of the vanilla hand route or of runtime availability.	Confirm the complete obtainable route, permanent-loss trigger, and whether an AP sweep is the intended fallback. Preserve OR alternatives; do not turn extracted root unions into AND rules.
acquisition	hand-route-2053467600	2053467600	7773654	Scadu Altus :: Ring the Finger Ruins of Rhia bell - m61_53_46 [f2053467600]	review	Scadu Altus	m61_53_46	sweep owners {}	m61_53_46_00.emevd.dcx.js:2053462600:lot2053460600		Existing legacy_key_gates binds the Hole-Laden Necklace; Ymir reward dispatch and both bell ObjActs already traced there. Remaining question is permanent loss/alternate access, not a missing blanket necklace gate.	Confirm the complete obtainable route, permanent-loss trigger, and whether an AP sweep is the intended fallback. Preserve OR alternatives; do not turn extracted root unions into AND rules.
missing-check	unplaced-60270	60270		Bloody Finger	review			tools/matt_oracle.py:_B_SCOPE_UNPLACED_GLOBAL; greenfield/flag_lots.tsv	talk/m60_00_00_00-only/t301006000.py:t301006000_x59:lot100340		Existing scope debt: real common-event reward has no admitted region. An ESD common bucket is not a physical location.	Choose the intended repeatable acquisition site/region and provide a placement or live collection witness for this exact flag/lot; do not infer a map from the flag number.
missing-check	unplaced-400030	400030		Festering Bloody Finger	review			tools/matt_oracle.py:_B_SCOPE_UNPLACED_GLOBAL; greenfield/flag_lots.tsv	talk/m60_00_00_00-only/t301006000.py:t301006000_x53:lot100300		Existing scope debt: real common-event reward has no admitted region. An ESD common bucket is not a physical location.	Choose the intended repeatable acquisition site/region and provide a placement or live collection witness for this exact flag/lot; do not infer a map from the flag number.
missing-check	unplaced-400060	400060		Sacrificial Twig	review			tools/matt_oracle.py:_B_SCOPE_UNPLACED_GLOBAL; greenfield/flag_lots.tsv	talk/m60_00_00_00-only/t311006000.py:t311006000_x3:lot100600; talk/m60_00_00_00-only/t311006000.py:t311006000_x44:lot100600		Existing scope debt: real common-event reward has no admitted region. An ESD common bucket is not a physical location.	Choose the intended repeatable acquisition site/region and provide a placement or live collection witness for this exact flag/lot; do not infer a map from the flag number.
missing-check	unplaced-400069	400069		[Sorcery] Rancorcall	review		m60_43_31;m60_45_34	tools/matt_oracle.py:_B_SCOPE_UNPLACED_GLOBAL; greenfield/flag_lots.tsv			Existing scope debt: real common-event reward has no admitted region. An ESD common bucket is not a physical location.	Choose the intended repeatable acquisition site/region and provide a placement or live collection witness for this exact flag/lot; do not infer a map from the flag number.
missing-check	unplaced-400100	400100		Sellen's Primal Glintstone	review			tools/matt_oracle.py:_B_SCOPE_UNPLACED_GLOBAL; greenfield/flag_lots.tsv	talk/m60_00_00_00-only/t316106000.py:t316106000_x3:lot101000; talk/m60_00_00_00-only/t316106000.py:t316106000_x45:lot101000		Existing scope debt: real common-event reward has no admitted region. An ESD common bucket is not a physical location.	Choose the intended repeatable acquisition site/region and provide a placement or live collection witness for this exact flag/lot; do not infer a map from the flag number.
missing-check	unplaced-400102	400102		Sellian Sealbreaker	review			tools/matt_oracle.py:_B_SCOPE_UNPLACED_GLOBAL; greenfield/flag_lots.tsv	talk/m60_00_00_00-only/t316006000.py:t316006000_x55:lot101020		Existing scope debt: real common-event reward has no admitted region. An ESD common bucket is not a physical location.	Choose the intended repeatable acquisition site/region and provide a placement or live collection witness for this exact flag/lot; do not infer a map from the flag number.
missing-check	unplaced-400140	400140		Seluvis's Potion	review			tools/matt_oracle.py:_B_SCOPE_UNPLACED_GLOBAL; greenfield/flag_lots.tsv	talk/m60_00_00_00-only/t307006000.py:t307006000_x11:lot101400; talk/m60_00_00_00-only/t307006000.py:t307006000_x8:lot101400		Existing scope debt: real common-event reward has no admitted region. An ESD common bucket is not a physical location.	Choose the intended repeatable acquisition site/region and provide a placement or live collection witness for this exact flag/lot; do not infer a map from the flag number.
missing-check	unplaced-400141	400141		Magic Scorpion Charm	review			tools/matt_oracle.py:_B_SCOPE_UNPLACED_GLOBAL; greenfield/flag_lots.tsv	talk/m60_00_00_00-only/t307006000.py:t307006000_x13:lot101410		Existing scope debt: real common-event reward has no admitted region. An ESD common bucket is not a physical location.	Choose the intended repeatable acquisition site/region and provide a placement or live collection witness for this exact flag/lot; do not infer a map from the flag number.
missing-check	unplaced-400143	400143		Seluvis's Introduction	review			tools/matt_oracle.py:_B_SCOPE_UNPLACED_GLOBAL; greenfield/flag_lots.tsv	talk/m60_00_00_00-only/t307006000.py:t307006000_x19:lot101430		Existing scope debt: real common-event reward has no admitted region. An ESD common bucket is not a physical location.	Choose the intended repeatable acquisition site/region and provide a placement or live collection witness for this exact flag/lot; do not infer a map from the flag number.
missing-check	unplaced-400145	400145		Amber Draught	review			tools/matt_oracle.py:_B_SCOPE_UNPLACED_GLOBAL; greenfield/flag_lots.tsv	talk/m60_00_00_00-only/t307006000.py:t307006000_x5:lot101450		Existing scope debt: real common-event reward has no admitted region. An ESD common bucket is not a physical location.	Choose the intended repeatable acquisition site/region and provide a placement or live collection witness for this exact flag/lot; do not infer a map from the flag number.
missing-check	unplaced-400170	400170		Exalted Flesh	review			tools/matt_oracle.py:_B_SCOPE_UNPLACED_GLOBAL; greenfield/flag_lots.tsv	talk/m13_00_00_00-only/t220001300.py:t220001300_x45:lot101700; talk/m32_07_00_00-only/t220003207.py:t220003207_x45:lot101700; talk/m60_00_00_00-only/t220006000.py:t220006000_x45:lot101700; talk/m60_00_00_00-only/t220016000.py:t220016000_x42:lot101700; talk/m60_00_00_00-only/t220026000.py:t220026000_x45:lot101700		Existing scope debt: real common-event reward has no admitted region. An ESD common bucket is not a physical location.	Choose the intended repeatable acquisition site/region and provide a placement or live collection witness for this exact flag/lot; do not infer a map from the flag number.
missing-check	unplaced-400171	400171		Exalted Flesh	review			tools/matt_oracle.py:_B_SCOPE_UNPLACED_GLOBAL; greenfield/flag_lots.tsv	talk/m13_00_00_00-only/t220001300.py:t220001300_x69:lot101710; talk/m32_07_00_00-only/t220003207.py:t220003207_x69:lot101710; talk/m60_00_00_00-only/t220006000.py:t220006000_x69:lot101710; talk/m60_00_00_00-only/t220016000.py:t220016000_x66:lot101710; talk/m60_00_00_00-only/t220026000.py:t220026000_x69:lot101710		Existing scope debt: real common-event reward has no admitted region. An ESD common bucket is not a physical location.	Choose the intended repeatable acquisition site/region and provide a placement or live collection witness for this exact flag/lot; do not infer a map from the flag number.
missing-check	unplaced-400172	400172		Jar	review			tools/matt_oracle.py:_B_SCOPE_UNPLACED_GLOBAL; greenfield/flag_lots.tsv	talk/m13_00_00_00-only/t220001300.py:t220001300_x53:lot101720; talk/m32_07_00_00-only/t220003207.py:t220003207_x53:lot101720; talk/m60_00_00_00-only/t220006000.py:t220006000_x53:lot101720; talk/m60_00_00_00-only/t220016000.py:t220016000_x50:lot101720; talk/m60_00_00_00-only/t220026000.py:t220026000_x53:lot101720; talk/m60_00_00_00-only/t220036000.py:t220036000_x3:lot101720; talk/m60_00_00_00-only/t220036000.py:t220036000_x43:lot101720		Existing scope debt: real common-event reward has no admitted region. An ESD common bucket is not a physical location.	Choose the intended repeatable acquisition site/region and provide a placement or live collection witness for this exact flag/lot; do not infer a map from the flag number.
missing-check	unplaced-400181	400181		Dancer's Castanets	review			tools/matt_oracle.py:_B_SCOPE_UNPLACED_GLOBAL; greenfield/flag_lots.tsv	talk/m16_00_00_00-only/t309001600.py:t309001600_x11:lot101810; talk/m31_00_00_00-only/t309003100.py:t309003100_x11:lot101810; talk/m60_00_00_00-only/t309006000.py:t309006000_x11:lot101810		Existing scope debt: real common-event reward has no admitted region. An ESD common bucket is not a physical location.	Choose the intended repeatable acquisition site/region and provide a placement or live collection witness for this exact flag/lot; do not infer a map from the flag number.
missing-check	unplaced-400182	400182		Magma Whip Candlestick	review			tools/matt_oracle.py:_B_SCOPE_UNPLACED_GLOBAL; greenfield/flag_lots.tsv	talk/m16_00_00_00-only/t309001600.py:t309001600_x27:lot101820; talk/m31_00_00_00-only/t309003100.py:t309003100_x27:lot101820; talk/m60_00_00_00-only/t309006000.py:t309006000_x27:lot101820		Existing scope debt: real common-event reward has no admitted region. An ESD common bucket is not a physical location.	Choose the intended repeatable acquisition site/region and provide a placement or live collection witness for this exact flag/lot; do not infer a map from the flag number.
