check_id	category	region	item_name	flag	map_id	review_status	external_family_count	external_families	next_evidence
7773327	unique_field_pickup	Gravesite	Two-Headed Turtle Talisman	2046457000	m61_45_44	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773477	unique_field_pickup	Jagged Peak	Black Steel Greathammer	2048417980	m61_49_41	remaining_unreviewed	0		first_independent_identity_region_source
7773513	unique_field_pickup	Jagged Peak	Dragon Communion Grease	2049387020	m61_49_41	remaining_unreviewed	0		first_independent_identity_region_source
7900102	unique_field_pickup	Jagged Peak	Flowerstone Gavel	400704	m61_49_41	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7770167	unique_field_pickup	Jagged Peak	Grave Keeper's Cookbook [2]	68850	m61_49_41	remaining_unreviewed	0		first_independent_identity_region_source
7770164	unique_field_pickup	Jagged Peak	Igon's Cookbook [1]	68810	m61_49_41	trusted	2	gameplay-guide:eip;gameplay-guide:game8	none_identity_region_trusted
7770140	unique_field_pickup	Jagged Peak	Igon's Cookbook [2]	68570	m61_54_39	trusted	3	gameplay-guide:eip;gameplay-guide:game8;gameplay-guide:redmaw	none_identity_region_trusted
7773763	unique_field_pickup	Jagged Peak	Igon's Furled Finger	400710	m61_54_39	trusted	2	gameplay-guide:powerpyx;gameplay-guide:redmaw	none_identity_region_trusted
7773765	unique_field_pickup	Jagged Peak	Igon's Greatbow with Ash of War: Igon's Drake Hunt	400712	m61_54_39	trusted	2	gameplay-guide:game8;gameplay-guide:redmaw	none_identity_region_trusted
7773762	unique_field_pickup	Jagged Peak	Priestess Heart	400704	m61_49_41	trusted	2	gameplay-guide:powerpyx;gameplay-guide:redmaw	none_identity_region_trusted
7770809	unique_field_pickup	Jagged Peak	Rock Heart	580420	m61_54_39	trusted	3	gameplay-guide:eip;gameplay-guide:game8;gameplay-guide:redmaw	none_identity_region_trusted
7770795	unique_field_pickup	Limgrave	"""Homing Instinct"" Painting"	580000	m60_43_37	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7770094	unique_field_pickup	Limgrave	Armorer's Cookbook [1]	67200	m60_42_38	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7772823	unique_field_pickup	Limgrave	Arrow's Reach Talisman	1042377300	m60_42_37	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7772955	unique_field_pickup	Limgrave	Ash of War: Bloody Slash	1046367700	m60_44_36	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7770719	unique_field_pickup	Limgrave	Ash of War: Determination	540108	m60_43_37	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7774352	unique_field_pickup	Limgrave	Ash of War: Golden Vow	1043397500	m60_42_38	trusted	2	gameplay-guide:redmaw;gameplay-wiki:fextralife	none_identity_region_trusted
7774345	unique_field_pickup	Limgrave	Ash of War: Gravitas	1043357500	m60_43_36	trusted	2	gameplay-guide:redmaw;gameplay-wiki:fextralife	none_identity_region_trusted
7770721	unique_field_pickup	Limgrave	Ash of War: Ground Slam	540116	m60_44_36	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7770723	unique_field_pickup	Limgrave	Ash of War: Stamp (Sweep)	540120	m60_42_38	trusted	2	gameplay-guide:redmaw;gameplay-wiki:fextralife	none_identity_region_trusted
7774319	unique_field_pickup	Limgrave	Ash of War: Storm Stomp	1042377110	m60_42_37	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7770717	unique_field_pickup	Limgrave	Ash of War: Storm Wall	540100	m60_42_37	remaining_unreviewed	0		first_independent_identity_region_source
7770720	unique_field_pickup	Limgrave	Ash of War: Unsheathe	540112	m60_44_36	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7770718	unique_field_pickup	Limgrave	Ash of War: Wild Strikes	540104	m60_42_38	remaining_unreviewed	0		first_independent_identity_region_source
7774398	unique_field_pickup	Limgrave	Axe Talisman	1045377100	m60_44_36	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7774320	unique_field_pickup	Limgrave	Beast Crest Heater Shield	1042397900	m60_42_38	trusted	2	gameplay-guide:powerpyx;gameplay-guide:redmaw	none_identity_region_trusted
7773729	unique_field_pickup	Limgrave	Bernahl's Bell Bearing	400299	m60_42_38	remaining_unreviewed	0		first_independent_identity_region_source
7770015	unique_field_pickup	Limgrave	Duelist's Furled Finger	60240	m60_42_38	trusted	2	gameplay-guide:redmaw;gameplay-wiki:fextralife	none_identity_region_trusted
7770134	unique_field_pickup	Limgrave	Fevor's Cookbook [1]	68200	m60_45_39	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7774380	unique_field_pickup	Limgrave	Glintstone Staff	1044367700	m60_44_36	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7774302	unique_field_pickup	Limgrave	Godrick Soldier Ashes	1041387050	m60_42_37	trusted	2	gameplay-guide:powerpyx;gameplay-guide:redmaw	none_identity_region_trusted
7774378	unique_field_pickup	Limgrave	Great Epee	1044357900	m60_44_35	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7774379	unique_field_pickup	Limgrave	Greataxe	1044367200	m60_44_36	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7774417	unique_field_pickup	Limgrave	Green Turtle Talisman	1045397120	m60_45_39	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7772844	unique_field_pickup	Limgrave	Hammer Talisman	1042397700	m60_42_38	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7770801	unique_field_pickup	Limgrave	Incantation Scarab	580300	m60_43_36	trusted	2	gameplay-guide:redmaw;gameplay-wiki:fextralife	none_identity_region_trusted
7773704	unique_field_pickup	Limgrave	Kalé's Bell Bearing	400049	m60_42_36	remaining_unreviewed	0		first_independent_identity_region_source
7772892	unique_field_pickup	Limgrave	Lance Talisman	1043407010	m60_42_38	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773768	unique_field_pickup	Limgrave	Nomadic Merchant's Bell Bearing [1]	400901	m60_45_39	remaining_unreviewed	0		first_independent_identity_region_source
7773769	unique_field_pickup	Limgrave	Nomadic Merchant's Bell Bearing [2]	400902	m60_44_36	remaining_unreviewed	0		first_independent_identity_region_source
7773770	unique_field_pickup	Limgrave	Nomadic Merchant's Bell Bearing [3]	400903	m60_42_36	remaining_unreviewed	0		first_independent_identity_region_source
7770119	unique_field_pickup	Limgrave	Nomadic Warrior's Cookbook [4]	67800	m60_44_36	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7770083	unique_field_pickup	Limgrave	Nomadic Warrior's Cookbook [6]	67020	m60_44_36	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7770085	unique_field_pickup	Limgrave	Nomadic Warrior's Cookbook [7]	67050	m60_42_38	remaining_unreviewed	0		first_independent_identity_region_source
7772824	unique_field_pickup	Limgrave	Reduvia	1042377700	m60_43_37	trusted	3	gameplay-guide:powerpyx;gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7774371	unique_field_pickup	Limgrave	Royal House Scroll	1044357010	m60_44_35	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7900253	unique_field_pickup	Limgrave	Scaled Armor	1042397500	m60_42_38	remaining_unreviewed	0		first_independent_identity_region_source
7900254	unique_field_pickup	Limgrave	Scaled Gauntlets	1042397500	m60_42_38	remaining_unreviewed	0		first_independent_identity_region_source
7900255	unique_field_pickup	Limgrave	Scaled Greaves	1042397500	m60_42_38	remaining_unreviewed	0		first_independent_identity_region_source
7772843	unique_field_pickup	Limgrave	Scaled Helm	1042397500	m60_42_38	remaining_unreviewed	0		first_independent_identity_region_source
7773671	unique_field_pickup	Limgrave	Spiked Cracked Tear	65140	m60_44_36	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773674	unique_field_pickup	Limgrave	Strength-knot Crystal Tear	65210	m60_42_38	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7772886	unique_field_pickup	Limgrave	Twinblade	1043367110	m60_43_36	remaining_unreviewed	0		first_independent_identity_region_source
7770805	unique_field_pickup	Limgrave	Warhawk Ashes	580340	m60_43_36	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7770796	unique_field_pickup	Liurnia	"""Resurrection"" Painting"	580010	m60_37_46	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7772711	unique_field_pickup	Liurnia	Academy Scroll	1039407000	m60_38_41	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7774206	unique_field_pickup	Liurnia	Albinauric Ashes	1036507030	m60_36_50	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7774150	unique_field_pickup	Liurnia	Ash of War: Carian Grandeur	1035507090	m60_35_50	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7770735	unique_field_pickup	Liurnia	Ash of War: Charge Forth	540202	m60_36_45	trusted	2	gameplay-guide:redmaw;gameplay-wiki:fextralife	none_identity_region_trusted
7770734	unique_field_pickup	Liurnia	Ash of War: Chilling Mist	540200	m60_34_50	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7770736	unique_field_pickup	Liurnia	Ash of War: Hoarfrost Stomp	540204	m60_36_48	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7770739	unique_field_pickup	Liurnia	Ash of War: Shield Bash	540210	m60_36_48	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7770744	unique_field_pickup	Liurnia	Ash of War: Sword Dance	540238	m60_33_43	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7770737	unique_field_pickup	Liurnia	Ash of War: Thops's Barrier	540206	m60_38_41	remaining_unreviewed	0		first_independent_identity_region_source
7770738	unique_field_pickup	Liurnia	Ash of War: Vow of the Indomitable	540208	m60_35_42	trusted	2	gameplay-guide:redmaw;gameplay-wiki:fextralife	none_identity_region_trusted
7772525	unique_field_pickup	Liurnia	Black Wolf Mask	1034507090	m60_34_50	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7900012	unique_field_pickup	Liurnia	Blaidd's Armor	400158	m60_34_50	remaining_unreviewed	0		first_independent_identity_region_source
7900013	unique_field_pickup	Liurnia	Blaidd's Gauntlets	400158	m60_34_50	remaining_unreviewed	0		first_independent_identity_region_source
7900014	unique_field_pickup	Liurnia	Blaidd's Greaves	400158	m60_34_50	remaining_unreviewed	0		first_independent_identity_region_source
7770740	unique_field_pickup	Liurnia	Bloodflame Blade	540218	m60_34_45	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7900048	unique_field_pickup	Liurnia	Blue Silver Bracelets	400412	m60_35_42	remaining_unreviewed	0		first_independent_identity_region_source
7900047	unique_field_pickup	Liurnia	Blue Silver Mail Armor	400412	m60_37_42	remaining_unreviewed	0		first_independent_identity_region_source
7773738	unique_field_pickup	Liurnia	Blue Silver Mail Hood	400412	m60_35_42	remaining_unreviewed	0		first_independent_identity_region_source
7900049	unique_field_pickup	Liurnia	Blue Silver Mail Skirt	400412	m60_37_42	remaining_unreviewed	0		first_independent_identity_region_source
7772547	unique_field_pickup	Liurnia	Blue-White Wooden Shield	1035447120	m60_36_45	trusted	2	gameplay-guide:powerpyx;gameplay-guide:redmaw	none_identity_region_trusted
7772736	unique_field_pickup	Liurnia	Cannon of Haima	1039487100	m60_38_48	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7772670	unique_field_pickup	Liurnia	Carian Glintblade Staff	1038427020	m60_37_42	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7772475	unique_field_pickup	Liurnia	Carian Knight's Sword	1033477200	m60_34_48	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7770741	unique_field_pickup	Liurnia	Carian Piercer	540220	m60_35_50	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7772529	unique_field_pickup	Liurnia	Cerulean Amber Medallion +2	1035417100	m60_35_42	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7770623	unique_field_pickup	Liurnia	Companion Jar	400460	m60_39_44	remaining_unreviewed	0		first_independent_identity_region_source
7774201	unique_field_pickup	Liurnia	Crystal Cave Moss	1036457020	m60_36_45	remaining_unreviewed	0		first_independent_identity_region_source
7772482	unique_field_pickup	Liurnia	Crystal Sword	1034427050	m60_34_42	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7770616	unique_field_pickup	Liurnia	Dark Moon Greatsword	400393	m60_35_42	trusted	2	gameplay-guide:redmaw;gameplay-wiki:fextralife	none_identity_region_trusted
7773675	unique_field_pickup	Liurnia	Dexterity-knot Crystal Tear	65220	m60_37_42	trusted	2	gameplay-guide:redmaw;gameplay-wiki:fextralife	none_identity_region_trusted
7772626	unique_field_pickup	Liurnia	Finger Maiden Fillet	1037497030	m60_36_50	remaining_unreviewed	0		first_independent_identity_region_source
7900236	unique_field_pickup	Liurnia	Finger Maiden Robe	1037497030	m60_36_48	remaining_unreviewed	0		first_independent_identity_region_source
7900237	unique_field_pickup	Liurnia	Finger Maiden Shoes	1037497030	m60_36_50	remaining_unreviewed	0		first_independent_identity_region_source
7772629	unique_field_pickup	Liurnia	Fingerprint Grape	1037497300	m60_36_50	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7772578	unique_field_pickup	Liurnia	Fire Monks' Prayerbook	1036417000	m60_35_42	trusted	2	gameplay-guide:redmaw;gameplay-wiki:fextralife	none_identity_region_trusted
7772678	unique_field_pickup	Liurnia	Flame, Cleanse Me	1038457010	m60_37_46	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7770743	unique_field_pickup	Liurnia	Frenzied Burst	540236	m60_38_48	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7770138	unique_field_pickup	Liurnia	Frenzied's Cookbook [1]	68400	m60_38_48	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7770745	unique_field_pickup	Liurnia	Frozen Armament	540250	m60_35_50	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7772514	unique_field_pickup	Liurnia	Frozen Needle	1034487100	m60_34_48	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7900244	unique_field_pickup	Liurnia	Gavel of Haima	1039487100	m60_38_48	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7770106	unique_field_pickup	Liurnia	Glintstone Craftsman's Cookbook [1]	67410	m60_38_41	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7770110	unique_field_pickup	Liurnia	Glintstone Craftsman's Cookbook [2]	67450	m60_38_41	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7770113	unique_field_pickup	Liurnia	Glintstone Craftsman's Cookbook [3]	67480	m60_39_43	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7770105	unique_field_pickup	Liurnia	Glintstone Craftsman's Cookbook [4]	67400	m60_36_45	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7770111	unique_field_pickup	Liurnia	Glintstone Craftsman's Cookbook [6]	67460	m60_35_50	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7772607	unique_field_pickup	Liurnia	Gold Sewing Needle	1037467000	m60_37_46	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7772628	unique_field_pickup	Liurnia	Great Mace	1037497200	m60_36_48	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7774227	unique_field_pickup	Liurnia	Howl of Shabriri	1038497900	m60_38_48	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7772558	unique_field_pickup	Liurnia	Ice Crest Shield	1035507200	m60_35_50	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7772491	unique_field_pickup	Liurnia	Icerind Hatchet	1034447900	m60_33_45	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7774632	unique_field_pickup	Liurnia	Idus Sword	1038417020	m60_38_41	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7770585	unique_field_pickup	Liurnia	Iji's Bell Bearing	400240	m60_34_48	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7770586	unique_field_pickup	Liurnia	Iji's Mirrorhelm	400241	m60_34_50	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773676	unique_field_pickup	Liurnia	Intelligence-knot Crystal Tear	65230	m60_34_50	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773774	unique_field_pickup	Liurnia	Isolated Merchant's Bell Bearing [2]	400907	m60_34_45	remaining_unreviewed	0		first_independent_identity_region_source
7774127	unique_field_pickup	Liurnia	Ivory Sickle	1035427040	m60_35_42	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7774117	unique_field_pickup	Liurnia	Jellyfish Shield	1033467040	m60_34_45	trusted	2	gameplay-guide:redmaw;gameplay-wiki:fextralife	none_identity_region_trusted
7770802	unique_field_pickup	Liurnia	Juvenile Scholar Cap	580310	m60_36_50	remaining_unreviewed	0		first_independent_identity_region_source
7900171	unique_field_pickup	Liurnia	Juvenile Scholar Robe	580310	m60_36_50	remaining_unreviewed	0		first_independent_identity_region_source
7772676	unique_field_pickup	Liurnia	Land Squirt Ashes	1038447040	m60_39_43	trusted	2	gameplay-guide:redmaw;gameplay-wiki:fextralife	none_identity_region_trusted
7770619	unique_field_pickup	Liurnia	Latenna the Albinauric	400410	m60_37_42	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7772721	unique_field_pickup	Liurnia	Lucerne	1039427050	m60_39_43	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7900019	unique_field_pickup	Liurnia	Miriel's Bell Bearing	400209	m60_37_46	remaining_unreviewed	0		first_independent_identity_region_source
7773772	unique_field_pickup	Liurnia	Nomadic Merchant's Bell Bearing [5]	400905	m60_38_41	remaining_unreviewed	0		first_independent_identity_region_source
7773775	unique_field_pickup	Liurnia	Nomadic Merchant's Bell Bearing [6]	400908	m60_36_48	remaining_unreviewed	0		first_independent_identity_region_source
7770086	unique_field_pickup	Liurnia	Nomadic Warrior's Cookbook [12]	67060	m60_34_45	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7770192	unique_field_pickup	Liurnia	Note: The Lord of Frenzied Flame	69760	m60_38_48	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7900235	unique_field_pickup	Liurnia	Omenkiller Boots	1036517700	m60_36_50	remaining_unreviewed	0		first_independent_identity_region_source
7900234	unique_field_pickup	Liurnia	Omenkiller Long Gloves	1036517700	m60_35_50	remaining_unreviewed	0		first_independent_identity_region_source
7774208	unique_field_pickup	Liurnia	Omenkiller Robe	1036517700	m60_35_50	remaining_unreviewed	0		first_independent_identity_region_source
7770121	unique_field_pickup	Liurnia	Perfumer's Cookbook [1]	67840	m60_36_50	remaining_unreviewed	0		first_independent_identity_region_source
7770577	unique_field_pickup	Liurnia	Pidia's Bell Bearing	400149	m60_35_50	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7900008	unique_field_pickup	Liurnia	Preceptor's Big Hat	400148	m60_34_50	remaining_unreviewed	0		first_independent_identity_region_source
7900010	unique_field_pickup	Liurnia	Preceptor's Gloves	400148	m60_34_50	remaining_unreviewed	0		first_independent_identity_region_source
7900009	unique_field_pickup	Liurnia	Preceptor's Long Gown	400148	m60_34_50	remaining_unreviewed	0		first_independent_identity_region_source
7900011	unique_field_pickup	Liurnia	Preceptor's Trousers	400148	m60_34_50	remaining_unreviewed	0		first_independent_identity_region_source
7772466	unique_field_pickup	Liurnia	Ranni's Dark Moon	1033407100	m60_33_42	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773711	unique_field_pickup	Liurnia	Royal Greatsword	400158	m60_34_50	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7772583	unique_field_pickup	Liurnia	Sanctuary Stone	1036487000	m60_36_48	remaining_unreviewed	0		first_independent_identity_region_source
7770576	unique_field_pickup	Liurnia	Seluvis's Bell Bearing	400148	m60_34_50	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7772683	unique_field_pickup	Liurnia	Shabriri's Woe	1038487100	m60_38_48	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7772526	unique_field_pickup	Liurnia	Snow Witch Hat	1034517900	m60_34_50	remaining_unreviewed	0		first_independent_identity_region_source
7900231	unique_field_pickup	Liurnia	Snow Witch Robe	1034517900	m60_35_50	remaining_unreviewed	0		first_independent_identity_region_source
7900232	unique_field_pickup	Liurnia	Snow Witch Skirt	1034517900	m60_34_50	remaining_unreviewed	0		first_independent_identity_region_source
7772613	unique_field_pickup	Liurnia	Spiralhorn Shield	1037477030	m60_36_48	trusted	2	gameplay-guide:redmaw;gameplay-wiki:fextralife	none_identity_region_trusted
7772612	unique_field_pickup	Liurnia	Stalwart Horn Charm	1037477020	m60_38_48	trusted	2	gameplay-guide:redmaw;gameplay-wiki:fextralife	none_identity_region_trusted
7774184	unique_field_pickup	Liurnia	Sword of Night and Flame	1035507900	m60_35_50	trusted	2	gameplay-guide:powerpyx;gameplay-guide:redmaw	none_identity_region_trusted
7774280	unique_field_pickup	Liurnia	Treespear	1040407000	m60_38_41	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7774185	unique_field_pickup	Liurnia	Troll Knight's Sword	1035507990	m60_35_50	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7774246	unique_field_pickup	Liurnia	Two Fingers Heirloom	1039417100	m60_38_41	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7774156	unique_field_pickup	Liurnia	Urumi	1035507150	m60_35_50	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7900238	unique_field_pickup	Liurnia	Vyke's War Spear	1037497300	m60_38_48	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7774212	unique_field_pickup	Liurnia	Wraith Calling Bell	1037427900	m60_37_42	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773906	unique_field_pickup	Mountaintops of the Giants	"""Sorcerer"" Painting"	580030	m60_51_57	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7773022	unique_field_pickup	Mountaintops of the Giants	Ash of War: Phantom Slash	1048517700	m60_48_51	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773892	unique_field_pickup	Mountaintops of the Giants	Ash of War: Prelate's Charge	540516	m60_53_56	trusted	2	gameplay-guide:redmaw;gameplay-wiki:fextralife	none_identity_region_trusted
7773890	unique_field_pickup	Mountaintops of the Giants	Ash of War: Seppuku	540510	m60_53_56	trusted	2	gameplay-guide:redmaw;gameplay-wiki:fextralife	none_identity_region_trusted
7773094	unique_field_pickup	Mountaintops of the Giants	Briars of Punishment	1050547810	m60_49_52	trusted	2	gameplay-guide:redmaw;gameplay-wiki:fextralife	none_identity_region_trusted
7773157	unique_field_pickup	Mountaintops of the Giants	Cerulean Amber Medallion +1	1051577070	m60_51_57	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7770037	unique_field_pickup	Mountaintops of the Giants	Crimsonwhorl Bubbletear	65200	m60_52_52	trusted	2	gameplay-guide:redmaw;gameplay-wiki:fextralife	none_identity_region_trusted
7773175	unique_field_pickup	Mountaintops of the Giants	Eclipse Shotel	1051577600	m60_51_57	trusted	3	gameplay-guide:powerpyx;gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7774537	unique_field_pickup	Mountaintops of the Giants	Founding Rain of Stars	1052577900	m60_53_56	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7773195	unique_field_pickup	Mountaintops of the Giants	Giant's Prayerbook	1052557900	m60_53_56	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7774525	unique_field_pickup	Mountaintops of the Giants	Helphen's Steeple	1051577720	m60_51_57	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773782	unique_field_pickup	Mountaintops of the Giants	Hermit Merchant's Bell Bearing [2]	400916	m60_50_57	remaining_unreviewed	0		first_independent_identity_region_source
7773713	unique_field_pickup	Mountaintops of the Giants	Iron Kasa	400164	m60_49_52	remaining_unreviewed	0		first_independent_identity_region_source
7900275	unique_field_pickup	Mountaintops of the Giants	Okina Mask	1051537500	m60_52_52	trusted	3	gameplay-guide:redmaw;gameplay-wiki:eldenpedia;gameplay-wiki:fextralife	none_identity_region_trusted
7774531	unique_field_pickup	Mountaintops of the Giants	One-Eyed Shield	1052557700	m60_53_56	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773149	unique_field_pickup	Mountaintops of the Giants	Primal Glintstone Blade	1051567900	m60_51_57	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7774513	unique_field_pickup	Mountaintops of the Giants	Rivers of Blood	1051537500	m60_52_52	trusted	3	gameplay-guide:powerpyx;gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7900015	unique_field_pickup	Mountaintops of the Giants	Ronin's Armor	400164	m60_49_52	remaining_unreviewed	0		first_independent_identity_region_source
7900016	unique_field_pickup	Mountaintops of the Giants	Ronin's Gauntlets	400164	m60_49_52	remaining_unreviewed	0		first_independent_identity_region_source
7900017	unique_field_pickup	Mountaintops of the Giants	Ronin's Greaves	400164	m60_49_52	remaining_unreviewed	0		first_independent_identity_region_source
7773069	unique_field_pickup	Mountaintops of the Giants	Smithing-Stone Miner's Bell Bearing [3]	1049537900	m60_49_52	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7773204	unique_field_pickup	Mountaintops of the Giants	Somberstone Miner's Bell Bearing [3]	1054557310	m60_53_56	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7900270	unique_field_pickup	Mountaintops of the Giants	Traveling Maiden Boots	1050567620	m60_50_57	remaining_unreviewed	0		first_independent_identity_region_source
7900269	unique_field_pickup	Mountaintops of the Giants	Traveling Maiden Gloves	1050567620	m60_51_57	remaining_unreviewed	0		first_independent_identity_region_source
7773105	unique_field_pickup	Mountaintops of the Giants	Traveling Maiden Hood	1050567620	m60_51_57	remaining_unreviewed	0		first_independent_identity_region_source
7900268	unique_field_pickup	Mountaintops of the Giants	Traveling Maiden Robe	1050567620	m60_50_57	remaining_unreviewed	0		first_independent_identity_region_source
7773067	unique_field_pickup	Mountaintops of the Giants	Zamor Ice Storm	1049537030	m60_49_52	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7772707	unique_field_pickup	Mt. Gelmir	Antspur Rapier	1038547100	m60_37_54	remaining_unreviewed	0		first_independent_identity_region_source
7770098	unique_field_pickup	Mt. Gelmir	Armorer's Cookbook [7]	67250	m60_35_53	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7770766	unique_field_pickup	Mt. Gelmir	Ash of War: Barrage	540332	m60_37_53	remaining_unreviewed	0		first_independent_identity_region_source
