param	ordinal	column	type
AtkParam_Npc	206	atkSuperArmorCorrection	UNKNOWN
AtkParam_Npc	207	defSfxMaterialVariationValue	UNKNOWN
AtkParam_Npc	208	pad4	UNKNOWN
AtkParam_Npc	209	finalDamageRateId	UNKNOWN
AtkParam_Npc	210	subCategory3	UNKNOWN
AtkParam_Npc	211	subCategory4	UNKNOWN
AtkParam_Npc	212	pad7	UNKNOWN
AtkParam_Npc	213		UNKNOWN
AtkParam_Pc	0	ID	UNKNOWN
AtkParam_Pc	1	Name	UNKNOWN
AtkParam_Pc	2	hit0_Radius	UNKNOWN
AtkParam_Pc	3	hit1_Radius	UNKNOWN
AtkParam_Pc	4	hit2_Radius	UNKNOWN
AtkParam_Pc	5	hit3_Radius	UNKNOWN
AtkParam_Pc	6	knockbackDist	UNKNOWN
AtkParam_Pc	7	hitStopTime	UNKNOWN
AtkParam_Pc	8	spEffectId0	UNKNOWN
AtkParam_Pc	9	spEffectId1	UNKNOWN
AtkParam_Pc	10	spEffectId2	UNKNOWN
AtkParam_Pc	11	spEffectId3	UNKNOWN
AtkParam_Pc	12	spEffectId4	UNKNOWN
AtkParam_Pc	13	hit0_DmyPoly1	UNKNOWN
AtkParam_Pc	14	hit1_DmyPoly1	UNKNOWN
AtkParam_Pc	15	hit2_DmyPoly1	UNKNOWN
AtkParam_Pc	16	hit3_DmyPoly1	UNKNOWN
AtkParam_Pc	17	hit0_DmyPoly2	UNKNOWN
AtkParam_Pc	18	hit1_DmyPoly2	UNKNOWN
AtkParam_Pc	19	hit2_DmyPoly2	UNKNOWN
AtkParam_Pc	20	hit3_DmyPoly2	UNKNOWN
AtkParam_Pc	21	blowingCorrection	UNKNOWN
AtkParam_Pc	22	atkPhysCorrection	UNKNOWN
AtkParam_Pc	23	atkMagCorrection	UNKNOWN
AtkParam_Pc	24	atkFireCorrection	UNKNOWN
AtkParam_Pc	25	atkThunCorrection	UNKNOWN
AtkParam_Pc	26	atkStamCorrection	UNKNOWN
AtkParam_Pc	27	guardAtkRateCorrection	UNKNOWN
AtkParam_Pc	28	guardBreakCorrection	UNKNOWN
AtkParam_Pc	29	atkThrowEscapeCorrection	UNKNOWN
AtkParam_Pc	30	subCategory1	UNKNOWN
AtkParam_Pc	31	subCategory2	UNKNOWN
AtkParam_Pc	32	atkPhys	UNKNOWN
AtkParam_Pc	33	atkMag	UNKNOWN
AtkParam_Pc	34	atkFire	UNKNOWN
AtkParam_Pc	35	atkThun	UNKNOWN
AtkParam_Pc	36	atkStam	UNKNOWN
AtkParam_Pc	37	guardAtkRate	UNKNOWN
AtkParam_Pc	38	guardBreakRate	UNKNOWN
AtkParam_Pc	39	pad6	UNKNOWN
AtkParam_Pc	40	isEnableCalcDamageForBushesObj	UNKNOWN
AtkParam_Pc	41	atkThrowEscape	UNKNOWN
AtkParam_Pc	42	atkObj	UNKNOWN
AtkParam_Pc	43	guardStaminaCutRate	UNKNOWN
AtkParam_Pc	44	guardRate	UNKNOWN
AtkParam_Pc	45	throwTypeId	UNKNOWN
AtkParam_Pc	46	hit0_hitType	UNKNOWN
AtkParam_Pc	47	hit1_hitType	UNKNOWN
AtkParam_Pc	48	hit2_hitType	UNKNOWN
AtkParam_Pc	49	hit3_hitType	UNKNOWN
AtkParam_Pc	50	hti0_Priority	UNKNOWN
AtkParam_Pc	51	hti1_Priority	UNKNOWN
AtkParam_Pc	52	hti2_Priority	UNKNOWN
AtkParam_Pc	53	hti3_Priority	UNKNOWN
AtkParam_Pc	54	dmgLevel	UNKNOWN
AtkParam_Pc	55	mapHitType	UNKNOWN
AtkParam_Pc	56	guardCutCancelRate	UNKNOWN
AtkParam_Pc	57	atkAttribute	UNKNOWN
AtkParam_Pc	58	spAttribute	UNKNOWN
AtkParam_Pc	59	atkType	UNKNOWN
AtkParam_Pc	60	atkMaterial	UNKNOWN
AtkParam_Pc	61	guardRangeType	UNKNOWN
AtkParam_Pc	62	defSeMaterial1	UNKNOWN
AtkParam_Pc	63	hitSourceType	UNKNOWN
AtkParam_Pc	64	throwFlag	UNKNOWN
AtkParam_Pc	65	disableGuard	UNKNOWN
AtkParam_Pc	66	disableStaminaAttack	UNKNOWN
AtkParam_Pc	67	disableHitSpEffect	UNKNOWN
AtkParam_Pc	68	IgnoreNotifyMissSwingForAI	UNKNOWN
AtkParam_Pc	69	repeatHitSfx	UNKNOWN
AtkParam_Pc	70	isArrowAtk	UNKNOWN
AtkParam_Pc	71	isGhostAtk	UNKNOWN
AtkParam_Pc	72	isDisableNoDamage	UNKNOWN
AtkParam_Pc	73	atkPow_forSfx	UNKNOWN
AtkParam_Pc	74	atkDir_forSfx	UNKNOWN
AtkParam_Pc	75	opposeTarget	UNKNOWN
AtkParam_Pc	76	friendlyTarget	UNKNOWN
AtkParam_Pc	77	selfTarget	UNKNOWN
AtkParam_Pc	78	isCheckDoorPenetration	UNKNOWN
AtkParam_Pc	79	isVsRideAtk	UNKNOWN
AtkParam_Pc	80	isAddBaseAtk	UNKNOWN
AtkParam_Pc	81	excludeThreatLvNotify	UNKNOWN
AtkParam_Pc	82	pad1	UNKNOWN
AtkParam_Pc	83	atkBehaviorId	UNKNOWN
AtkParam_Pc	84	atkPow_forSe	UNKNOWN
AtkParam_Pc	85	atkSuperArmor	UNKNOWN
AtkParam_Pc	86	decalId1	UNKNOWN
AtkParam_Pc	87	decalId2	UNKNOWN
AtkParam_Pc	88	AppearAiSoundId	UNKNOWN
AtkParam_Pc	89	HitAiSoundId	UNKNOWN
AtkParam_Pc	90	HitRumbleId	UNKNOWN
AtkParam_Pc	91	HitRumbleIdByNormal	UNKNOWN
AtkParam_Pc	92	HitRumbleIdByMiddle	UNKNOWN
AtkParam_Pc	93	HitRumbleIdByRoot	UNKNOWN
AtkParam_Pc	94	traceSfxId0	UNKNOWN
AtkParam_Pc	95	traceDmyIdHead0	UNKNOWN
AtkParam_Pc	96	traceDmyIdTail0	UNKNOWN
AtkParam_Pc	97	traceSfxId1	UNKNOWN
AtkParam_Pc	98	traceDmyIdHead1	UNKNOWN
AtkParam_Pc	99	traceDmyIdTail1	UNKNOWN
AtkParam_Pc	100	traceSfxId2	UNKNOWN
AtkParam_Pc	101	traceDmyIdHead2	UNKNOWN
AtkParam_Pc	102	traceDmyIdTail2	UNKNOWN
AtkParam_Pc	103	traceSfxId3	UNKNOWN
AtkParam_Pc	104	traceDmyIdHead3	UNKNOWN
AtkParam_Pc	105	traceDmyIdTail3	UNKNOWN
AtkParam_Pc	106	traceSfxId4	UNKNOWN
AtkParam_Pc	107	traceDmyIdHead4	UNKNOWN
AtkParam_Pc	108	traceDmyIdTail4	UNKNOWN
AtkParam_Pc	109	traceSfxId5	UNKNOWN
AtkParam_Pc	110	traceDmyIdHead5	UNKNOWN
AtkParam_Pc	111	traceDmyIdTail5	UNKNOWN
AtkParam_Pc	112	traceSfxId6	UNKNOWN
AtkParam_Pc	113	traceDmyIdHead6	UNKNOWN
AtkParam_Pc	114	traceDmyIdTail6	UNKNOWN
AtkParam_Pc	115	traceSfxId7	UNKNOWN
AtkParam_Pc	116	traceDmyIdHead7	UNKNOWN
AtkParam_Pc	117	traceDmyIdTail7	UNKNOWN
AtkParam_Pc	118	hit4_Radius	UNKNOWN
AtkParam_Pc	119	hit5_Radius	UNKNOWN
AtkParam_Pc	120	hit6_Radius	UNKNOWN
AtkParam_Pc	121	hit7_Radius	UNKNOWN
AtkParam_Pc	122	hit8_Radius	UNKNOWN
AtkParam_Pc	123	hit9_Radius	UNKNOWN
AtkParam_Pc	124	hit10_Radius	UNKNOWN
AtkParam_Pc	125	hit11_Radius	UNKNOWN
AtkParam_Pc	126	hit12_Radius	UNKNOWN
AtkParam_Pc	127	hit13_Radius	UNKNOWN
AtkParam_Pc	128	hit14_Radius	UNKNOWN
AtkParam_Pc	129	hit15_Radius	UNKNOWN
AtkParam_Pc	130	hit4_DmyPoly1	UNKNOWN
AtkParam_Pc	131	hit5_DmyPoly1	UNKNOWN
AtkParam_Pc	132	hit6_DmyPoly1	UNKNOWN
AtkParam_Pc	133	hit7_DmyPoly1	UNKNOWN
AtkParam_Pc	134	hit8_DmyPoly1	UNKNOWN
AtkParam_Pc	135	hit9_DmyPoly1	UNKNOWN
AtkParam_Pc	136	hit10_DmyPoly1	UNKNOWN
AtkParam_Pc	137	hit11_DmyPoly1	UNKNOWN
AtkParam_Pc	138	hit12_DmyPoly1	UNKNOWN
AtkParam_Pc	139	hit13_DmyPoly1	UNKNOWN
AtkParam_Pc	140	hit14_DmyPoly1	UNKNOWN
AtkParam_Pc	141	hit15_DmyPoly1	UNKNOWN
AtkParam_Pc	142	hit4_DmyPoly2	UNKNOWN
AtkParam_Pc	143	hit5_DmyPoly2	UNKNOWN
AtkParam_Pc	144	hit6_DmyPoly2	UNKNOWN
AtkParam_Pc	145	hit7_DmyPoly2	UNKNOWN
AtkParam_Pc	146	hit8_DmyPoly2	UNKNOWN
AtkParam_Pc	147	hit9_DmyPoly2	UNKNOWN
AtkParam_Pc	148	hit10_DmyPoly2	UNKNOWN
AtkParam_Pc	149	hit11_DmyPoly2	UNKNOWN
AtkParam_Pc	150	hit12_DmyPoly2	UNKNOWN
AtkParam_Pc	151	hit13_DmyPoly2	UNKNOWN
AtkParam_Pc	152	hit14_DmyPoly2	UNKNOWN
AtkParam_Pc	153	hit15_DmyPoly2	UNKNOWN
AtkParam_Pc	154	hit4_hitType	UNKNOWN
AtkParam_Pc	155	hit5_hitType	UNKNOWN
AtkParam_Pc	156	hit6_hitType	UNKNOWN
AtkParam_Pc	157	hit7_hitType	UNKNOWN
AtkParam_Pc	158	hit8_hitType	UNKNOWN
AtkParam_Pc	159	hit9_hitType	UNKNOWN
AtkParam_Pc	160	hit10_hitType	UNKNOWN
AtkParam_Pc	161	hit11_hitType	UNKNOWN
AtkParam_Pc	162	hit12_hitType	UNKNOWN
AtkParam_Pc	163	hit13_hitType	UNKNOWN
AtkParam_Pc	164	hit14_hitType	UNKNOWN
AtkParam_Pc	165	hit15_hitType	UNKNOWN
AtkParam_Pc	166	hti4_Priority	UNKNOWN
AtkParam_Pc	167	hti5_Priority	UNKNOWN
AtkParam_Pc	168	hti6_Priority	UNKNOWN
AtkParam_Pc	169	hti7_Priority	UNKNOWN
AtkParam_Pc	170	hti8_Priority	UNKNOWN
AtkParam_Pc	171	hti9_Priority	UNKNOWN
AtkParam_Pc	172	hti10_Priority	UNKNOWN
AtkParam_Pc	173	hti11_Priority	UNKNOWN
AtkParam_Pc	174	hti12_Priority	UNKNOWN
AtkParam_Pc	175	hti13_Priority	UNKNOWN
AtkParam_Pc	176	hti14_Priority	UNKNOWN
AtkParam_Pc	177	hti15_Priority	UNKNOWN
AtkParam_Pc	178	defSfxMaterial1	UNKNOWN
AtkParam_Pc	179	defSeMaterial2	UNKNOWN
AtkParam_Pc	180	defSfxMaterial2	UNKNOWN
AtkParam_Pc	181	atkDarkCorrection	UNKNOWN
AtkParam_Pc	182	atkDark	UNKNOWN
AtkParam_Pc	183	pad5	UNKNOWN
AtkParam_Pc	184	isDisableParry	UNKNOWN
AtkParam_Pc	185	isDisableBothHandsAtkBonus	UNKNOWN
AtkParam_Pc	186	isInvalidatedByNoDamageInAir	UNKNOWN
AtkParam_Pc	187	pad2	UNKNOWN
AtkParam_Pc	188	dmgLevel_vsPlayer	UNKNOWN
AtkParam_Pc	189	statusAilmentAtkPowerCorrectRate	UNKNOWN
AtkParam_Pc	190	spEffectAtkPowerCorrectRate_byPoint	UNKNOWN
AtkParam_Pc	191	spEffectAtkPowerCorrectRate_byRate	UNKNOWN
AtkParam_Pc	192	spEffectAtkPowerCorrectRate_byDmg	UNKNOWN
AtkParam_Pc	193	atkBehaviorId_2	UNKNOWN
AtkParam_Pc	194	throwDamageAttribute	UNKNOWN
AtkParam_Pc	195	statusAilmentAtkPowerCorrectRate_byPoint	UNKNOWN
AtkParam_Pc	196	overwriteAttackElementCorrectId	UNKNOWN
AtkParam_Pc	197	decalBaseId1	UNKNOWN
AtkParam_Pc	198	decalBaseId2	UNKNOWN
AtkParam_Pc	199	wepRegainHpScale	UNKNOWN
AtkParam_Pc	200	atkRegainHp	UNKNOWN
AtkParam_Pc	201	regainableTimeScale	UNKNOWN
AtkParam_Pc	202	regainableHpRateScale	UNKNOWN
AtkParam_Pc	203	regainableSlotId	UNKNOWN
AtkParam_Pc	204	spAttributeVariationValue	UNKNOWN
AtkParam_Pc	205	parryForwardOffset	UNKNOWN
AtkParam_Pc	206	atkSuperArmorCorrection	UNKNOWN
AtkParam_Pc	207	defSfxMaterialVariationValue	UNKNOWN
AtkParam_Pc	208	pad4	UNKNOWN
AtkParam_Pc	209	finalDamageRateId	UNKNOWN
AtkParam_Pc	210	subCategory3	UNKNOWN
AtkParam_Pc	211	subCategory4	UNKNOWN
AtkParam_Pc	212	pad7	UNKNOWN
AtkParam_Pc	213		UNKNOWN
AttackElementCorrectParam	0	ID	UNKNOWN
AttackElementCorrectParam	1	Name	UNKNOWN
AttackElementCorrectParam	2	isStrengthCorrect_byPhysics	UNKNOWN
AttackElementCorrectParam	3	isDexterityCorrect_byPhysics	UNKNOWN
AttackElementCorrectParam	4	isMagicCorrect_byPhysics	UNKNOWN
AttackElementCorrectParam	5	isFaithCorrect_byPhysics	UNKNOWN
AttackElementCorrectParam	6	isLuckCorrect_byPhysics	UNKNOWN
AttackElementCorrectParam	7	isStrengthCorrect_byMagic	UNKNOWN
AttackElementCorrectParam	8	isDexterityCorrect_byMagic	UNKNOWN
AttackElementCorrectParam	9	isMagicCorrect_byMagic	UNKNOWN
AttackElementCorrectParam	10	isFaithCorrect_byMagic	UNKNOWN
AttackElementCorrectParam	11	isLuckCorrect_byMagic	UNKNOWN
AttackElementCorrectParam	12	isStrengthCorrect_byFire	UNKNOWN
AttackElementCorrectParam	13	isDexterityCorrect_byFire	UNKNOWN
AttackElementCorrectParam	14	isMagicCorrect_byFire	UNKNOWN
AttackElementCorrectParam	15	isFaithCorrect_byFire	UNKNOWN
AttackElementCorrectParam	16	isLuckCorrect_byFire	UNKNOWN
AttackElementCorrectParam	17	isStrengthCorrect_byThunder	UNKNOWN
AttackElementCorrectParam	18	isDexterityCorrect_byThunder	UNKNOWN
AttackElementCorrectParam	19	isMagicCorrect_byThunder	UNKNOWN
AttackElementCorrectParam	20	isFaithCorrect_byThunder	UNKNOWN
AttackElementCorrectParam	21	isLuckCorrect_byThunder	UNKNOWN
AttackElementCorrectParam	22	isStrengthCorrect_byDark	UNKNOWN
AttackElementCorrectParam	23	isDexterityCorrect_byDark	UNKNOWN
AttackElementCorrectParam	24	isMagicCorrect_byDark	UNKNOWN
AttackElementCorrectParam	25	isFaithCorrect_byDark	UNKNOWN
AttackElementCorrectParam	26	isLuckCorrect_byDark	UNKNOWN
AttackElementCorrectParam	27	pad1	UNKNOWN
AttackElementCorrectParam	28	overwriteStrengthCorrectRate_byPhysics	UNKNOWN
AttackElementCorrectParam	29	overwriteDexterityCorrectRate_byPhysics	UNKNOWN
AttackElementCorrectParam	30	overwriteMagicCorrectRate_byPhysics	UNKNOWN
AttackElementCorrectParam	31	overwriteFaithCorrectRate_byPhysics	UNKNOWN
AttackElementCorrectParam	32	overwriteLuckCorrectRate_byPhysics	UNKNOWN
AttackElementCorrectParam	33	overwriteStrengthCorrectRate_byMagic	UNKNOWN
AttackElementCorrectParam	34	overwriteDexterityCorrectRate_byMagic	UNKNOWN
AttackElementCorrectParam	35	overwriteMagicCorrectRate_byMagic	UNKNOWN
AttackElementCorrectParam	36	overwriteFaithCorrectRate_byMagic	UNKNOWN
AttackElementCorrectParam	37	overwriteLuckCorrectRate_byMagic	UNKNOWN
AttackElementCorrectParam	38	overwriteStrengthCorrectRate_byFire	UNKNOWN
AttackElementCorrectParam	39	overwriteDexterityCorrectRate_byFire	UNKNOWN
AttackElementCorrectParam	40	overwriteMagicCorrectRate_byFire	UNKNOWN
AttackElementCorrectParam	41	overwriteFaithCorrectRate_byFire	UNKNOWN
AttackElementCorrectParam	42	overwriteLuckCorrectRate_byFire	UNKNOWN
AttackElementCorrectParam	43	overwriteStrengthCorrectRate_byThunder	UNKNOWN
AttackElementCorrectParam	44	overwriteDexterityCorrectRate_byThunder	UNKNOWN
AttackElementCorrectParam	45	overwriteMagicCorrectRate_byThunder	UNKNOWN
AttackElementCorrectParam	46	overwriteFaithCorrectRate_byThunder	UNKNOWN
AttackElementCorrectParam	47	overwriteLuckCorrectRate_byThunder	UNKNOWN
AttackElementCorrectParam	48	overwriteStrengthCorrectRate_byDark	UNKNOWN
AttackElementCorrectParam	49	overwriteDexterityCorrectRate_byDark	UNKNOWN
AttackElementCorrectParam	50	overwriteMagicCorrectRate_byDark	UNKNOWN
AttackElementCorrectParam	51	overwriteFaithCorrectRate_byDark	UNKNOWN
AttackElementCorrectParam	52	overwriteLuckCorrectRate_byDark	UNKNOWN
AttackElementCorrectParam	53	InfluenceStrengthCorrectRate_byPhysics	UNKNOWN
AttackElementCorrectParam	54	InfluenceDexterityCorrectRate_byPhysics	UNKNOWN
AttackElementCorrectParam	55	InfluenceMagicCorrectRate_byPhysics	UNKNOWN
AttackElementCorrectParam	56	InfluenceFaithCorrectRate_byPhysics	UNKNOWN
AttackElementCorrectParam	57	InfluenceLuckCorrectRate_byPhysics	UNKNOWN
AttackElementCorrectParam	58	InfluenceStrengthCorrectRate_byMagic	UNKNOWN
AttackElementCorrectParam	59	InfluenceDexterityCorrectRate_byMagic	UNKNOWN
AttackElementCorrectParam	60	InfluenceMagicCorrectRate_byMagic	UNKNOWN
AttackElementCorrectParam	61	InfluenceFaithCorrectRate_byMagic	UNKNOWN
AttackElementCorrectParam	62	InfluenceLuckCorrectRate_byMagic	UNKNOWN
AttackElementCorrectParam	63	InfluenceStrengthCorrectRate_byFire	UNKNOWN
AttackElementCorrectParam	64	InfluenceDexterityCorrectRate_byFire	UNKNOWN
AttackElementCorrectParam	65	InfluenceMagicCorrectRate_byFire	UNKNOWN
AttackElementCorrectParam	66	InfluenceFaithCorrectRate_byFire	UNKNOWN
AttackElementCorrectParam	67	InfluenceLuckCorrectRate_byFire	UNKNOWN
AttackElementCorrectParam	68	InfluenceStrengthCorrectRate_byThunder	UNKNOWN
AttackElementCorrectParam	69	InfluenceDexterityCorrectRate_byThunder	UNKNOWN
AttackElementCorrectParam	70	InfluenceMagicCorrectRate_byThunder	UNKNOWN
AttackElementCorrectParam	71	InfluenceFaithCorrectRate_byThunder	UNKNOWN
AttackElementCorrectParam	72	InfluenceLuckCorrectRate_byThunder	UNKNOWN
AttackElementCorrectParam	73	InfluenceStrengthCorrectRate_byDark	UNKNOWN
AttackElementCorrectParam	74	InfluenceDexterityCorrectRate_byDark	UNKNOWN
AttackElementCorrectParam	75	InfluenceMagicCorrectRate_byDark	UNKNOWN
AttackElementCorrectParam	76	InfluenceFaithCorrectRate_byDark	UNKNOWN
AttackElementCorrectParam	77	InfluenceLuckCorrectRate_byDark	UNKNOWN
AttackElementCorrectParam	78	pad2	UNKNOWN
AttackElementCorrectParam	79		UNKNOWN
AutoCreateEnvSoundParam	0	ID	UNKNOWN
AutoCreateEnvSoundParam	1	Name	UNKNOWN
AutoCreateEnvSoundParam	2	RangeMin	UNKNOWN
AutoCreateEnvSoundParam	3	RangeMax	UNKNOWN
AutoCreateEnvSoundParam	4	LifeTimeMin	UNKNOWN
AutoCreateEnvSoundParam	5	LifeTimeMax	UNKNOWN
AutoCreateEnvSoundParam	6	DeleteDist	UNKNOWN
AutoCreateEnvSoundParam	7	NearDist	UNKNOWN
AutoCreateEnvSoundParam	8	LimiteRotateMin	UNKNOWN
AutoCreateEnvSoundParam	9	LimiteRotateMax	UNKNOWN
AutoCreateEnvSoundParam	10		UNKNOWN
BaseChrSelectMenuParam	0	ID	UNKNOWN
BaseChrSelectMenuParam	1	Name	UNKNOWN
BaseChrSelectMenuParam	2	disableParam_NT	UNKNOWN
BaseChrSelectMenuParam	3	disableParamReserve1	UNKNOWN
BaseChrSelectMenuParam	4	disableParamReserve2	UNKNOWN
BaseChrSelectMenuParam	5	chrInitParam	UNKNOWN
BaseChrSelectMenuParam	6	originChrInitParam	UNKNOWN
BaseChrSelectMenuParam	7	imageId	UNKNOWN
BaseChrSelectMenuParam	8	textId	UNKNOWN
BaseChrSelectMenuParam	9	reserve	UNKNOWN
BaseChrSelectMenuParam	10		UNKNOWN
BehaviorParam	0	ID	UNKNOWN
BehaviorParam	1	Name	UNKNOWN
BehaviorParam	2	variationId	UNKNOWN
BehaviorParam	3	behaviorJudgeId	UNKNOWN
BehaviorParam	4	ezStateBehaviorType_old	UNKNOWN
BehaviorParam	5	refType	UNKNOWN
BehaviorParam	6	pad2	UNKNOWN
BehaviorParam	7	refId	UNKNOWN
BehaviorParam	8	consumeSA	UNKNOWN
BehaviorParam	9	stamina	UNKNOWN
BehaviorParam	10	consumeDurability	UNKNOWN
BehaviorParam	11	category	UNKNOWN
BehaviorParam	12	heroPoint	UNKNOWN
BehaviorParam	13	pad1	UNKNOWN
BehaviorParam	14		UNKNOWN
BehaviorParam_PC	0	ID	UNKNOWN
BehaviorParam_PC	1	Name	UNKNOWN
BehaviorParam_PC	2	variationId	UNKNOWN
BehaviorParam_PC	3	behaviorJudgeId	UNKNOWN
BehaviorParam_PC	4	ezStateBehaviorType_old	UNKNOWN
BehaviorParam_PC	5	refType	UNKNOWN
BehaviorParam_PC	6	pad2	UNKNOWN
BehaviorParam_PC	7	refId	UNKNOWN
BehaviorParam_PC	8	consumeSA	UNKNOWN
BehaviorParam_PC	9	stamina	UNKNOWN
BehaviorParam_PC	10	consumeDurability	UNKNOWN
BehaviorParam_PC	11	category	UNKNOWN
BehaviorParam_PC	12	heroPoint	UNKNOWN
BehaviorParam_PC	13	pad1	UNKNOWN
BehaviorParam_PC	14		UNKNOWN
BonfireWarpParam	0	ID	UNKNOWN
BonfireWarpParam	1	Name	UNKNOWN
BonfireWarpParam	2	disableParam_NT	UNKNOWN
BonfireWarpParam	3	disableParamReserve1	UNKNOWN
BonfireWarpParam	4	disableParamReserve2	UNKNOWN
BonfireWarpParam	5	eventflagId	UNKNOWN
BonfireWarpParam	6	bonfireEntityId	UNKNOWN
BonfireWarpParam	7	pad4	UNKNOWN
BonfireWarpParam	8	bonfireSubCategorySortId	UNKNOWN
BonfireWarpParam	9	forbiddenIconId	UNKNOWN
BonfireWarpParam	10	dispMinZoomStep	UNKNOWN
BonfireWarpParam	11	selectMinZoomStep	UNKNOWN
BonfireWarpParam	12	bonfireSubCategoryId	UNKNOWN
BonfireWarpParam	13	clearedEventFlagId	UNKNOWN
BonfireWarpParam	14	iconId	UNKNOWN
BonfireWarpParam	15	dispMask00	UNKNOWN
BonfireWarpParam	16	dispMask01	UNKNOWN
BonfireWarpParam	17	dispMask02	UNKNOWN
BonfireWarpParam	18	pad1	UNKNOWN
BonfireWarpParam	19	pad2	UNKNOWN
BonfireWarpParam	20	areaNo	UNKNOWN
BonfireWarpParam	21	gridXNo	UNKNOWN
BonfireWarpParam	22	gridZNo	UNKNOWN
BonfireWarpParam	23	pad3	UNKNOWN
BonfireWarpParam	24	posX	UNKNOWN
BonfireWarpParam	25	posY	UNKNOWN
BonfireWarpParam	26	posZ	UNKNOWN
BonfireWarpParam	27	textId1	UNKNOWN
BonfireWarpParam	28	textEnableFlagId1	UNKNOWN
BonfireWarpParam	29	textDisableFlagId1	UNKNOWN
BonfireWarpParam	30	textId2	UNKNOWN
BonfireWarpParam	31	textEnableFlagId2	UNKNOWN
BonfireWarpParam	32	textDisableFlagId2	UNKNOWN
BonfireWarpParam	33	textId3	UNKNOWN
BonfireWarpParam	34	textEnableFlagId3	UNKNOWN
BonfireWarpParam	35	textDisableFlagId3	UNKNOWN
BonfireWarpParam	36	textId4	UNKNOWN
BonfireWarpParam	37	textEnableFlagId4	UNKNOWN
BonfireWarpParam	38	textDisableFlagId4	UNKNOWN
BonfireWarpParam	39	textId5	UNKNOWN
BonfireWarpParam	40	textEnableFlagId5	UNKNOWN
BonfireWarpParam	41	textDisableFlagId5	UNKNOWN
BonfireWarpParam	42	textId6	UNKNOWN
BonfireWarpParam	43	textEnableFlagId6	UNKNOWN
BonfireWarpParam	44	textDisableFlagId6	UNKNOWN
BonfireWarpParam	45	textId7	UNKNOWN
BonfireWarpParam	46	textEnableFlagId7	UNKNOWN
BonfireWarpParam	47	textDisableFlagId7	UNKNOWN
BonfireWarpParam	48	textId8	UNKNOWN
BonfireWarpParam	49	textEnableFlagId8	UNKNOWN
BonfireWarpParam	50	textDisableFlagId8	UNKNOWN
BonfireWarpParam	51	textType1	UNKNOWN
BonfireWarpParam	52	textType2	UNKNOWN
BonfireWarpParam	53	textType3	UNKNOWN
BonfireWarpParam	54	textType4	UNKNOWN
BonfireWarpParam	55	textType5	UNKNOWN
BonfireWarpParam	56	textType6	UNKNOWN
BonfireWarpParam	57	textType7	UNKNOWN
BonfireWarpParam	58	textType8	UNKNOWN
BonfireWarpParam	59	noIgnitionSfxDmypolyId_0	UNKNOWN
BonfireWarpParam	60	noIgnitionSfxId_0	UNKNOWN
BonfireWarpParam	61	noIgnitionSfxDmypolyId_1	UNKNOWN
BonfireWarpParam	62	noIgnitionSfxId_1	UNKNOWN
BonfireWarpParam	63	textEnableFlag2Id1	UNKNOWN
BonfireWarpParam	64	textEnableFlag2Id2	UNKNOWN
BonfireWarpParam	65	textEnableFlag2Id3	UNKNOWN
BonfireWarpParam	66	textEnableFlag2Id4	UNKNOWN
BonfireWarpParam	67	textEnableFlag2Id5	UNKNOWN
BonfireWarpParam	68	textEnableFlag2Id6	UNKNOWN
BonfireWarpParam	69	textEnableFlag2Id7	UNKNOWN
BonfireWarpParam	70	textEnableFlag2Id8	UNKNOWN
BonfireWarpParam	71	textDisableFlag2Id1	UNKNOWN
BonfireWarpParam	72	textDisableFlag2Id2	UNKNOWN
BonfireWarpParam	73	textDisableFlag2Id3	UNKNOWN
BonfireWarpParam	74	textDisableFlag2Id4	UNKNOWN
BonfireWarpParam	75	textDisableFlag2Id5	UNKNOWN
BonfireWarpParam	76	textDisableFlag2Id6	UNKNOWN
BonfireWarpParam	77	textDisableFlag2Id7	UNKNOWN
BonfireWarpParam	78	textDisableFlag2Id8	UNKNOWN
BonfireWarpParam	79	altIconId	UNKNOWN
BonfireWarpParam	80	altForbiddenIconId	UNKNOWN
BonfireWarpParam	81		UNKNOWN
BonfireWarpSubCategoryParam	0	ID	UNKNOWN
BonfireWarpSubCategoryParam	1	Name	UNKNOWN
BonfireWarpSubCategoryParam	2	disableParam_NT	UNKNOWN
BonfireWarpSubCategoryParam	3	disableParamReserve1	UNKNOWN
BonfireWarpSubCategoryParam	4	disableParamReserve2	UNKNOWN
BonfireWarpSubCategoryParam	5	textId	UNKNOWN
BonfireWarpSubCategoryParam	6	tabId	UNKNOWN
BonfireWarpSubCategoryParam	7	sortId	UNKNOWN
BonfireWarpSubCategoryParam	8	pad	UNKNOWN
BonfireWarpSubCategoryParam	9		UNKNOWN
BonfireWarpTabParam	0	ID	UNKNOWN
BonfireWarpTabParam	1	Name	UNKNOWN
BonfireWarpTabParam	2	disableParam_NT	UNKNOWN
BonfireWarpTabParam	3	disableParamReserve1	UNKNOWN
BonfireWarpTabParam	4	disableParamReserve2	UNKNOWN
BonfireWarpTabParam	5	textId	UNKNOWN
BonfireWarpTabParam	6	sortId	UNKNOWN
BonfireWarpTabParam	7	iconId	UNKNOWN
BonfireWarpTabParam	8	pad	UNKNOWN
BonfireWarpTabParam	9		UNKNOWN
BuddyParam	0	ID	UNKNOWN
BuddyParam	1	Name	UNKNOWN
BuddyParam	2	disableParam_NT	UNKNOWN
BuddyParam	3	disableParamReserve1	UNKNOWN
