# AUTO-GENERATED by tools/build_check_maps.py -- DO NOT EDIT.
# One row per (check flag, PHYSICAL POSITION), map-granular. A check on N maps
# gets N rows: the model is one-to-many by design (Alaric 2026-07-25). Derived
# ONLY from committed tsvs -- no elden_ring_artifacts, runs anywhere.
# source=msb -> detail is event|treasure|enemy; source=merchant -> detail is the
# merchant, avail_* the ESD gate that makes THAT instance live (blank = unknown).
flag	map_id	source	detail	avail_flag	avail_sense
130520	m11_00	merchant	Scribe Corhyn	4205	1
130520	m11_05	merchant	Scribe Corhyn	4205	1
130520	m11_10	merchant	Brother Corhyn	4205	1
130520	m60_40_52	merchant	Brother Corhyn	4205	1
130520	m60_40_54	merchant	Brother Corhyn	4205	1
130520	m60_51_56	merchant	Brother Corhyn	4205	1
130530	m11_00	merchant	Scribe Corhyn	4205	1
130530	m11_05	merchant	Scribe Corhyn	4205	1
130530	m11_10	merchant	Brother Corhyn	4205	1
130530	m60_40_52	merchant	Brother Corhyn	4205	1
130530	m60_40_54	merchant	Brother Corhyn	4205	1
130530	m60_51_56	merchant	Brother Corhyn	4205	1
130540	m11_00	merchant	Scribe Corhyn	4205	1
130540	m11_05	merchant	Scribe Corhyn	4205	1
130540	m11_10	merchant	Brother Corhyn	4205	1
130540	m60_40_52	merchant	Brother Corhyn	4205	1
130540	m60_40_54	merchant	Brother Corhyn	4205	1
130540	m60_51_56	merchant	Brother Corhyn	4205	1
130550	m11_00	merchant	Scribe Corhyn	4205	1
130550	m11_05	merchant	Scribe Corhyn	4205	1
130550	m11_10	merchant	Brother Corhyn	4205	1
130550	m60_40_52	merchant	Brother Corhyn	4205	1
130550	m60_40_54	merchant	Brother Corhyn	4205	1
130550	m60_51_56	merchant	Brother Corhyn	4205	1
130560	m11_00	merchant	Scribe Corhyn	4205	1
130560	m11_05	merchant	Scribe Corhyn	4205	1
130560	m11_10	merchant	Brother Corhyn	4205	1
130560	m60_40_52	merchant	Brother Corhyn	4205	1
130560	m60_40_54	merchant	Brother Corhyn	4205	1
130560	m60_51_56	merchant	Brother Corhyn	4205	1
130570	m11_00	merchant	Scribe Corhyn	4205	1
130570	m11_05	merchant	Scribe Corhyn	4205	1
130570	m11_10	merchant	Brother Corhyn	4205	1
130570	m60_40_52	merchant	Brother Corhyn	4205	1
130570	m60_40_54	merchant	Brother Corhyn	4205	1
130570	m60_51_56	merchant	Brother Corhyn	4205	1
130580	m11_00	merchant	Scribe Corhyn	4205	1
130580	m11_05	merchant	Scribe Corhyn	4205	1
130580	m11_10	merchant	Brother Corhyn	4205	1
130580	m60_40_52	merchant	Brother Corhyn	4205	1
130580	m60_40_54	merchant	Brother Corhyn	4205	1
130580	m60_51_56	merchant	Brother Corhyn	4205	1
130590	m11_00	merchant	Scribe Corhyn	4205	1
130590	m11_05	merchant	Scribe Corhyn	4205	1
130590	m11_10	merchant	Brother Corhyn	4205	1
130590	m60_40_52	merchant	Brother Corhyn	4205	1
130590	m60_40_54	merchant	Brother Corhyn	4205	1
130590	m60_51_56	merchant	Brother Corhyn	4205	1
130600	m11_00	merchant	Scribe Corhyn	4205	1
130600	m11_05	merchant	Scribe Corhyn	4205	1
130600	m11_10	merchant	Brother Corhyn	4205	1
130600	m60_40_52	merchant	Brother Corhyn	4205	1
130600	m60_40_54	merchant	Brother Corhyn	4205	1
130600	m60_51_56	merchant	Brother Corhyn	4205	1
130610	m11_00	merchant	Scribe Corhyn	4205	1
130610	m11_05	merchant	Scribe Corhyn	4205	1
130610	m11_10	merchant	Brother Corhyn	4205	1
130610	m60_40_52	merchant	Brother Corhyn	4205	1
130610	m60_40_54	merchant	Brother Corhyn	4205	1
130610	m60_51_56	merchant	Brother Corhyn	4205	1
130620	m11_00	merchant	Scribe Corhyn	4205	1
130620	m11_05	merchant	Scribe Corhyn	4205	1
130620	m11_10	merchant	Brother Corhyn	4205	1
130620	m60_40_52	merchant	Brother Corhyn	4205	1
130620	m60_40_54	merchant	Brother Corhyn	4205	1
130620	m60_51_56	merchant	Brother Corhyn	4205	1
130630	m11_00	merchant	Scribe Corhyn	4205	1
130630	m11_05	merchant	Scribe Corhyn	4205	1
130630	m11_10	merchant	Brother Corhyn	4205	1
130630	m60_40_52	merchant	Brother Corhyn	4205	1
130630	m60_40_54	merchant	Brother Corhyn	4205	1
130630	m60_51_56	merchant	Brother Corhyn	4205	1
130640	m11_00	merchant	Scribe Corhyn	4205	1
130640	m11_05	merchant	Scribe Corhyn	4205	1
130640	m11_10	merchant	Brother Corhyn	4205	1
130640	m60_40_52	merchant	Brother Corhyn	4205	1
130640	m60_40_54	merchant	Brother Corhyn	4205	1
130640	m60_51_56	merchant	Brother Corhyn	4205	1
130650	m11_00	merchant	Scribe Corhyn	4205	1
130650	m11_05	merchant	Scribe Corhyn	4205	1
130650	m11_10	merchant	Brother Corhyn	4205	1
130650	m60_40_52	merchant	Brother Corhyn	4205	1
130650	m60_40_54	merchant	Brother Corhyn	4205	1
130650	m60_51_56	merchant	Brother Corhyn	4205	1
130660	m11_00	merchant	Scribe Corhyn	4205	1
130660	m11_05	merchant	Scribe Corhyn	4205	1
130660	m11_10	merchant	Brother Corhyn	4205	1
130660	m60_40_52	merchant	Brother Corhyn	4205	1
130660	m60_40_54	merchant	Brother Corhyn	4205	1
130660	m60_51_56	merchant	Brother Corhyn	4205	1
130670	m11_00	merchant	Scribe Corhyn	4205	1
130670	m11_05	merchant	Scribe Corhyn	4205	1
130670	m11_10	merchant	Brother Corhyn	4205	1
130670	m60_40_52	merchant	Brother Corhyn	4205	1
130670	m60_40_54	merchant	Brother Corhyn	4205	1
130670	m60_51_56	merchant	Brother Corhyn	4205	1
130680	m11_00	merchant	Scribe Corhyn	4205	1
130680	m11_05	merchant	Scribe Corhyn	4205	1
130680	m11_10	merchant	Brother Corhyn	4205	1
130680	m60_40_52	merchant	Brother Corhyn	4205	1
130680	m60_40_54	merchant	Brother Corhyn	4205	1
130680	m60_51_56	merchant	Brother Corhyn	4205	1
130690	m11_00	merchant	Scribe Corhyn	4205	1
130690	m11_05	merchant	Scribe Corhyn	4205	1
130690	m11_10	merchant	Brother Corhyn	4205	1
130690	m60_40_52	merchant	Brother Corhyn	4205	1
130690	m60_40_54	merchant	Brother Corhyn	4205	1
130690	m60_51_56	merchant	Brother Corhyn	4205	1
130700	m11_00	merchant	Scribe Corhyn	4205	1
130700	m11_05	merchant	Scribe Corhyn	4205	1
130700	m11_10	merchant	Brother Corhyn	4205	1
130700	m60_40_52	merchant	Brother Corhyn	4205	1
130700	m60_40_54	merchant	Brother Corhyn	4205	1
130700	m60_51_56	merchant	Brother Corhyn	4205	1
130710	m11_00	merchant	Scribe Corhyn	4205	1
130710	m11_05	merchant	Scribe Corhyn	4205	1
130710	m11_10	merchant	Brother Corhyn	4205	1
130710	m60_40_52	merchant	Brother Corhyn	4205	1
130710	m60_40_54	merchant	Brother Corhyn	4205	1
130710	m60_51_56	merchant	Brother Corhyn	4205	1
130720	m11_00	merchant	Scribe Corhyn	4205	1
130720	m11_05	merchant	Scribe Corhyn	4205	1
130720	m11_10	merchant	Brother Corhyn	4205	1
130720	m60_40_52	merchant	Brother Corhyn	4205	1
130720	m60_40_54	merchant	Brother Corhyn	4205	1
130720	m60_51_56	merchant	Brother Corhyn	4205	1
130730	m11_00	merchant	Scribe Corhyn	4205	1
130730	m11_05	merchant	Scribe Corhyn	4205	1
130730	m11_10	merchant	Brother Corhyn	4205	1
130730	m60_40_52	merchant	Brother Corhyn	4205	1
130730	m60_40_54	merchant	Brother Corhyn	4205	1
130730	m60_51_56	merchant	Brother Corhyn	4205	1
130740	m11_00	merchant	Scribe Corhyn	4205	1
130740	m11_05	merchant	Scribe Corhyn	4205	1
130740	m11_10	merchant	Brother Corhyn	4205	1
130740	m60_40_52	merchant	Brother Corhyn	4205	1
130740	m60_40_54	merchant	Brother Corhyn	4205	1
130740	m60_51_56	merchant	Brother Corhyn	4205	1
130750	m11_00	merchant	Scribe Corhyn	4205	1
130750	m11_05	merchant	Scribe Corhyn	4205	1
130750	m11_10	merchant	Brother Corhyn	4205	1
130750	m60_40_52	merchant	Brother Corhyn	4205	1
130750	m60_40_54	merchant	Brother Corhyn	4205	1
130750	m60_51_56	merchant	Brother Corhyn	4205	1
130760	m11_00	merchant	Scribe Corhyn	4205	1
130760	m11_05	merchant	Scribe Corhyn	4205	1
130760	m11_10	merchant	Brother Corhyn	4205	1
130760	m60_40_52	merchant	Brother Corhyn	4205	1
130760	m60_40_54	merchant	Brother Corhyn	4205	1
130760	m60_51_56	merchant	Brother Corhyn	4205	1
130770	m11_00	merchant	Scribe Corhyn	4205	1
130770	m11_05	merchant	Scribe Corhyn	4205	1
130770	m11_10	merchant	Brother Corhyn	4205	1
130770	m60_40_52	merchant	Brother Corhyn	4205	1
130770	m60_40_54	merchant	Brother Corhyn	4205	1
130770	m60_51_56	merchant	Brother Corhyn	4205	1
130780	m11_00	merchant	Scribe Corhyn	4205	1
130780	m11_05	merchant	Scribe Corhyn	4205	1
130780	m11_10	merchant	Brother Corhyn	4205	1
130780	m60_40_52	merchant	Brother Corhyn	4205	1
130780	m60_40_54	merchant	Brother Corhyn	4205	1
130780	m60_51_56	merchant	Brother Corhyn	4205	1
140000	m11_10	merchant	Twin Maiden Husks		
140000	m60_37_46	merchant	Miriel, Pastor of Vows	1037462715	0
140010	m11_10	merchant	Twin Maiden Husks		
140010	m60_37_46	merchant	Miriel, Pastor of Vows	1037462715	0
140020	m11_10	merchant	Twin Maiden Husks		
140020	m60_37_46	merchant	Miriel, Pastor of Vows	1037462715	0
140030	m11_10	merchant	Twin Maiden Husks		
140030	m60_37_46	merchant	Miriel, Pastor of Vows	1037462715	0
140040	m11_10	merchant	Twin Maiden Husks		
140040	m60_37_46	merchant	Miriel, Pastor of Vows	1037462715	0
140050	m11_10	merchant	Twin Maiden Husks		
140050	m60_37_46	merchant	Miriel, Pastor of Vows	1037462715	0
140060	m11_10	merchant	Twin Maiden Husks		
140060	m60_37_46	merchant	Miriel, Pastor of Vows	1037462715	0
140070	m11_10	merchant	Twin Maiden Husks		
140070	m60_37_46	merchant	Miriel, Pastor of Vows	1037462715	0
140250	m11_10	merchant	Twin Maiden Husks		
140250	m60_37_46	merchant	Miriel, Pastor of Vows	1037462715	0
140260	m11_10	merchant	Twin Maiden Husks		
140260	m60_37_46	merchant	Miriel, Pastor of Vows	1037462715	0
140280	m11_10	merchant	Twin Maiden Husks		
140280	m60_37_46	merchant	Miriel, Pastor of Vows	1037462715	0
140290	m11_10	merchant	Twin Maiden Husks		
140290	m60_37_46	merchant	Miriel, Pastor of Vows	1037462715	0
140300	m11_10	merchant	Twin Maiden Husks		
140300	m60_37_46	merchant	Miriel, Pastor of Vows	1037462715	0
140310	m11_10	merchant	Twin Maiden Husks		
140310	m60_37_46	merchant	Miriel, Pastor of Vows	1037462715	0
140320	m11_10	merchant	Twin Maiden Husks		
140320	m60_37_46	merchant	Miriel, Pastor of Vows	1037462715	0
140330	m11_10	merchant	Twin Maiden Husks		
140330	m60_37_46	merchant	Miriel, Pastor of Vows	1037462715	0
140340	m11_10	merchant	Twin Maiden Husks		
140340	m60_37_46	merchant	Miriel, Pastor of Vows	1037462715	0
140350	m11_10	merchant	Twin Maiden Husks		
140350	m60_37_46	merchant	Miriel, Pastor of Vows	1037462715	0
140360	m11_10	merchant	Twin Maiden Husks		
140360	m60_37_46	merchant	Miriel, Pastor of Vows	1037462715	0
140370	m11_10	merchant	Twin Maiden Husks		
140370	m60_37_46	merchant	Miriel, Pastor of Vows	1037462715	0
140380	m11_10	merchant	Twin Maiden Husks		
140380	m60_37_46	merchant	Miriel, Pastor of Vows	1037462715	0
140390	m11_10	merchant	Twin Maiden Husks		
140390	m60_37_46	merchant	Miriel, Pastor of Vows	1037462715	0
140400	m11_10	merchant	Twin Maiden Husks		
140400	m60_37_46	merchant	Miriel, Pastor of Vows	1037462715	0
140410	m11_10	merchant	Twin Maiden Husks		
140410	m60_37_46	merchant	Miriel, Pastor of Vows	1037462715	0
140420	m11_10	merchant	Twin Maiden Husks		
140420	m60_37_46	merchant	Miriel, Pastor of Vows	1037462715	0
140430	m11_10	merchant	Twin Maiden Husks		
140430	m60_37_46	merchant	Miriel, Pastor of Vows	1037462715	0
150050	m11_00	merchant	npc:?	4705	1
150050	m11_10	merchant	Twin Maiden Husks		
150050	m35_00	merchant	npc:?	4705	1
150050	m60_42_36	merchant	Merchant Kalé	4705	1
150100	m11_00	merchant	npc:?	4705	1
150100	m11_10	merchant	Twin Maiden Husks		
150100	m35_00	merchant	npc:?	4705	1
150100	m60_42_36	merchant	Merchant Kalé	4705	1
150110	m11_00	merchant	npc:?	4705	1
150110	m11_10	merchant	Twin Maiden Husks		
150110	m35_00	merchant	npc:?	4705	1
150110	m60_42_36	merchant	Merchant Kalé	4705	1
150130	m11_00	merchant	npc:?	4705	1
150130	m11_10	merchant	Twin Maiden Husks		
150130	m35_00	merchant	npc:?	4705	1
150130	m60_42_36	merchant	Merchant Kalé	4705	1
150150	m11_00	merchant	npc:?	4705	1
150150	m11_10	merchant	Twin Maiden Husks		
150150	m35_00	merchant	npc:?	4705	1
150150	m60_42_36	merchant	Merchant Kalé	4705	1
150160	m11_00	merchant	npc:?	4705	1
150160	m11_10	merchant	Twin Maiden Husks		
150160	m35_00	merchant	npc:?	4705	1
150160	m60_42_36	merchant	Merchant Kalé	4705	1
150170	m11_00	merchant	npc:?	4705	1
150170	m11_10	merchant	Twin Maiden Husks		
150170	m35_00	merchant	npc:?	4705	1
150170	m60_42_36	merchant	Merchant Kalé	4705	1
150180	m11_00	merchant	npc:?	4705	1
150180	m11_10	merchant	Twin Maiden Husks		
150180	m35_00	merchant	npc:?	4705	1
150180	m60_42_36	merchant	Merchant Kalé	4705	1
150410	m11_10	merchant	Twin Maiden Husks		
150410	m60_00_00	merchant	npc:?	4980	1
150410	m60_44_39	merchant	Nomadic Merchant		
150420	m11_10	merchant	Twin Maiden Husks		
150420	m60_00_00	merchant	npc:?	4980	1
150420	m60_44_39	merchant	Nomadic Merchant		
150430	m11_10	merchant	Twin Maiden Husks		
150430	m60_00_00	merchant	npc:?	4980	1
150430	m60_44_39	merchant	Nomadic Merchant		
150460	m11_10	merchant	Twin Maiden Husks		
150460	m60_00_00	merchant	npc:?	4980	1
150460	m60_44_39	merchant	Nomadic Merchant		
150470	m11_10	merchant	Twin Maiden Husks		
150470	m60_00_00	merchant	npc:?	4980	1
150470	m60_44_39	merchant	Nomadic Merchant		
150520	m11_10	merchant	Twin Maiden Husks		
150520	m60_00_00	merchant	npc:?	4980	1
150520	m60_45_36	merchant	Nomadic Merchant		
150530	m11_10	merchant	Twin Maiden Husks		
150530	m60_00_00	merchant	npc:?	4980	1
150530	m60_45_36	merchant	Nomadic Merchant		
150540	m11_10	merchant	Twin Maiden Husks		
150540	m60_00_00	merchant	npc:?	4980	1
150540	m60_45_36	merchant	Nomadic Merchant		
150610	m11_10	merchant	Twin Maiden Husks		
150610	m60_00_00	merchant	npc:?	4980	1
150610	m60_45_36	merchant	Nomadic Merchant		
150620	m11_10	merchant	Twin Maiden Husks		
150620	m60_00_00	merchant	npc:?	4980	1
150620	m60_45_36	merchant	Nomadic Merchant		
150630	m11_10	merchant	Twin Maiden Husks		
150630	m60_00_00	merchant	npc:?	4980	1
150630	m60_45_36	merchant	Nomadic Merchant		
150640	m11_10	merchant	Twin Maiden Husks		
150640	m60_00_00	merchant	npc:?	4980	1
150640	m60_45_36	merchant	Nomadic Merchant		
150650	m11_10	merchant	Twin Maiden Husks		
150650	m60_00_00	merchant	npc:?	4980	1
150650	m60_45_36	merchant	Nomadic Merchant		
150660	m11_10	merchant	Twin Maiden Husks		
150660	m60_00_00	merchant	npc:?	4980	1
150660	m60_45_36	merchant	Nomadic Merchant		
150670	m11_10	merchant	Twin Maiden Husks		
150670	m60_00_00	merchant	npc:?	4980	1
150670	m60_45_36	merchant	Nomadic Merchant		
150860	m11_10	merchant	Twin Maiden Husks		
150860	m60_41_36	merchant	Nomadic Merchant		
150870	m11_10	merchant	Twin Maiden Husks		
150870	m60_41_36	merchant	Nomadic Merchant		
150880	m11_10	merchant	Twin Maiden Husks		
150880	m60_41_36	merchant	Nomadic Merchant		
150890	m11_10	merchant	Twin Maiden Husks		
150890	m60_41_36	merchant	Nomadic Merchant		
150920	m11_10	merchant	Twin Maiden Husks		
150920	m60_41_36	merchant	Nomadic Merchant		
150930	m11_10	merchant	Twin Maiden Husks		
150930	m60_41_36	merchant	Nomadic Merchant		
150940	m11_10	merchant	Twin Maiden Husks		
150940	m60_41_36	merchant	Nomadic Merchant		
150950	m11_10	merchant	Twin Maiden Husks		
150950	m60_41_36	merchant	Nomadic Merchant		
160000	m11_10	merchant	Twin Maiden Husks		
160000	m60_44_33	merchant	Nomadic Merchant		
160130	m11_10	merchant	Twin Maiden Husks		
160130	m60_44_33	merchant	Nomadic Merchant		
160140	m11_10	merchant	Twin Maiden Husks		
160140	m60_44_33	merchant	Nomadic Merchant		
160160	m11_10	merchant	Twin Maiden Husks		
160160	m60_44_33	merchant	Nomadic Merchant		
160190	m11_10	merchant	Twin Maiden Husks		
160190	m60_44_33	merchant	Nomadic Merchant		
160200	m11_10	merchant	Twin Maiden Husks		
160200	m60_44_33	merchant	Nomadic Merchant		
160230	m11_10	merchant	Twin Maiden Husks		
160230	m60_44_33	merchant	Nomadic Merchant		
160240	m11_10	merchant	Twin Maiden Husks		
160240	m60_44_33	merchant	Nomadic Merchant		
160330	m11_00	merchant	npc:?		
160330	m11_10	merchant	Twin Maiden Husks		
160330	m35_00	merchant	npc:?		
160330	m60_38_41	merchant	Nomadic Merchant		
160330	m60_42_36	merchant	Merchant Kalé		
160340	m11_00	merchant	npc:?		
160340	m11_10	merchant	Twin Maiden Husks		
160340	m35_00	merchant	npc:?		
160340	m60_38_41	merchant	Nomadic Merchant		
160340	m60_42_36	merchant	Merchant Kalé		
160410	m11_00	merchant	npc:?		
160410	m11_10	merchant	Twin Maiden Husks		
160410	m35_00	merchant	npc:?		
160410	m60_38_41	merchant	Nomadic Merchant		
160410	m60_42_36	merchant	Merchant Kalé		
160420	m11_00	merchant	npc:?		
160420	m11_10	merchant	Twin Maiden Husks		
160420	m35_00	merchant	npc:?		
160420	m60_38_41	merchant	Nomadic Merchant		
160420	m60_42_36	merchant	Merchant Kalé		
160430	m11_00	merchant	npc:?		
160430	m11_10	merchant	Twin Maiden Husks		
160430	m35_00	merchant	npc:?		
160430	m60_38_41	merchant	Nomadic Merchant		
160430	m60_42_36	merchant	Merchant Kalé		
160440	m11_00	merchant	npc:?		
160440	m11_10	merchant	Twin Maiden Husks		
160440	m35_00	merchant	npc:?		
160440	m60_38_41	merchant	Nomadic Merchant		
160440	m60_42_36	merchant	Merchant Kalé		
160450	m11_00	merchant	npc:?		
160450	m11_10	merchant	Twin Maiden Husks		
160450	m35_00	merchant	npc:?		
160450	m60_38_41	merchant	Nomadic Merchant		
160450	m60_42_36	merchant	Merchant Kalé		
160460	m11_00	merchant	npc:?		
160460	m11_10	merchant	Twin Maiden Husks		
160460	m35_00	merchant	npc:?		
160460	m60_38_41	merchant	Nomadic Merchant		
160460	m60_42_36	merchant	Merchant Kalé		
160490	m11_00	merchant	npc:?		
160490	m11_10	merchant	Twin Maiden Husks		
160490	m35_00	merchant	npc:?		
160490	m60_38_41	merchant	Nomadic Merchant		
160490	m60_42_36	merchant	Merchant Kalé		
160520	m11_00	merchant	npc:?		
160520	m11_10	merchant	Twin Maiden Husks		
160520	m35_00	merchant	npc:?		
160520	m60_41_32	merchant	Isolated Merchant		
160520	m60_42_36	merchant	Merchant Kalé		
160540	m11_00	merchant	npc:?		
160540	m11_10	merchant	Twin Maiden Husks		
160540	m35_00	merchant	npc:?		
160540	m60_41_32	merchant	Isolated Merchant		
160540	m60_42_36	merchant	Merchant Kalé		
160560	m11_00	merchant	npc:?		
160560	m11_10	merchant	Twin Maiden Husks		
160560	m35_00	merchant	npc:?		
160560	m60_41_32	merchant	Isolated Merchant		
160560	m60_42_36	merchant	Merchant Kalé		
160570	m11_00	merchant	npc:?		
160570	m11_10	merchant	Twin Maiden Husks		
160570	m35_00	merchant	npc:?		
160570	m60_41_32	merchant	Isolated Merchant		
160570	m60_42_36	merchant	Merchant Kalé		
160580	m11_00	merchant	npc:?		
160580	m11_10	merchant	Twin Maiden Husks		
160580	m35_00	merchant	npc:?		
160580	m60_41_32	merchant	Isolated Merchant		
160580	m60_42_36	merchant	Merchant Kalé		
160590	m11_00	merchant	npc:?		
160590	m11_10	merchant	Twin Maiden Husks		
160590	m35_00	merchant	npc:?		
160590	m60_41_32	merchant	Isolated Merchant		
160590	m60_42_36	merchant	Merchant Kalé		
160600	m11_00	merchant	npc:?		
160600	m11_10	merchant	Twin Maiden Husks		
160600	m35_00	merchant	npc:?		
160600	m60_41_32	merchant	Isolated Merchant		
160600	m60_42_36	merchant	Merchant Kalé		
160630	m11_00	merchant	npc:?		
160630	m11_10	merchant	Twin Maiden Husks		
160630	m35_00	merchant	npc:?		
160630	m60_41_32	merchant	Isolated Merchant		
160630	m60_42_36	merchant	Merchant Kalé		
160640	m11_00	merchant	npc:?		
160640	m11_10	merchant	Twin Maiden Husks		
160640	m35_00	merchant	npc:?		
160640	m60_41_32	merchant	Isolated Merchant		
160640	m60_42_36	merchant	Merchant Kalé		
160650	m11_00	merchant	npc:?		
160650	m11_10	merchant	Twin Maiden Husks		
160650	m35_00	merchant	npc:?		
160650	m60_41_32	merchant	Isolated Merchant		
160650	m60_42_36	merchant	Merchant Kalé		
160760	m11_10	merchant	Twin Maiden Husks		
160760	m60_35_45	merchant	Isolated Merchant		
160780	m11_10	merchant	Twin Maiden Husks		
160780	m60_35_45	merchant	Isolated Merchant		
160800	m11_10	merchant	Twin Maiden Husks		
160800	m60_35_45	merchant	Isolated Merchant		
160810	m11_10	merchant	Twin Maiden Husks		
160810	m60_35_45	merchant	Isolated Merchant		
160820	m11_10	merchant	Twin Maiden Husks		
160820	m60_35_45	merchant	Isolated Merchant		
160880	m11_10	merchant	Twin Maiden Husks		
160880	m60_35_45	merchant	Isolated Merchant		
160890	m11_10	merchant	Twin Maiden Husks		
160890	m60_35_45	merchant	Isolated Merchant		
160910	m11_10	merchant	Twin Maiden Husks		
160910	m60_35_45	merchant	Isolated Merchant		
160920	m11_10	merchant	Twin Maiden Husks		
160920	m60_35_45	merchant	Isolated Merchant		
160930	m11_10	merchant	Twin Maiden Husks		
160930	m60_35_45	merchant	Isolated Merchant		
160940	m11_10	merchant	Twin Maiden Husks		
160940	m60_35_45	merchant	Isolated Merchant		
160950	m11_10	merchant	Twin Maiden Husks		
160950	m60_35_45	merchant	Isolated Merchant		
170040	m11_10	merchant	Twin Maiden Husks		
170040	m60_36_49	merchant	Nomadic Merchant		
170050	m11_10	merchant	Twin Maiden Husks		
170050	m60_36_49	merchant	Nomadic Merchant		
170060	m11_10	merchant	Twin Maiden Husks		
170060	m60_36_49	merchant	Nomadic Merchant		
170140	m11_10	merchant	Twin Maiden Husks		
170140	m60_36_49	merchant	Nomadic Merchant		
170150	m11_10	merchant	Twin Maiden Husks		
170150	m60_36_49	merchant	Nomadic Merchant		
170180	m11_10	merchant	Twin Maiden Husks		
170180	m60_36_49	merchant	Nomadic Merchant		
170190	m11_10	merchant	Twin Maiden Husks		
170190	m60_36_49	merchant	Nomadic Merchant		
170200	m11_10	merchant	Twin Maiden Husks		
170200	m60_36_49	merchant	Nomadic Merchant		
170350	m11_10	merchant	Twin Maiden Husks		
170350	m60_43_53	merchant	Hermit Merchant		
170360	m11_10	merchant	Twin Maiden Husks		
170360	m60_43_53	merchant	Hermit Merchant		
170370	m11_10	merchant	Twin Maiden Husks		
170370	m60_43_53	merchant	Hermit Merchant		
170380	m11_10	merchant	Twin Maiden Husks		
170380	m60_43_53	merchant	Hermit Merchant		
170450	m11_10	merchant	Twin Maiden Husks		
170450	m60_43_53	merchant	Hermit Merchant		
170460	m11_10	merchant	Twin Maiden Husks		
170460	m60_43_53	merchant	Hermit Merchant		
170470	m11_10	merchant	Twin Maiden Husks		
170470	m60_43_53	merchant	Hermit Merchant		
170480	m11_10	merchant	Twin Maiden Husks		
170480	m60_43_53	merchant	Hermit Merchant		
170490	m11_10	merchant	Twin Maiden Husks		
170490	m60_43_53	merchant	Hermit Merchant		
170530	m11_10	merchant	Twin Maiden Husks		
170530	m60_40_52	merchant	Nomadic Merchant		
170640	m11_10	merchant	Twin Maiden Husks		
