# AUTO-GENERATED by tools/datamine_flag_names.py -- DO NOT EDIT, re-emit.
# A human-readable label for an event flag, taken from FromSoft's OWN developer comment on the
# event that SETS it (the decompiled EMEVD carries `// <japanese> -- <english gloss>` above almost
# every event). The flag itself has no name anywhere in the game data.
# 🛑 IT NAMES THE EVENT, NOT THE FLAG. One event setting five flags labels all five identically --
#   an ATTRIBUTION ("set by the thing called X"), never a definition. `setters` is how many distinct
#   named setters were found; >1 means the label shown is one of several.
# 🛑 `name_en` IS A MACHINE TRANSLATION carried in the decompiled comment, not a FromSoft string.
#   `name_ja` is the datum. Read the Japanese before reasoning about meaning.
# 🛑 A FLAG ABSENT HERE IS UNNAMED, not ungated. Absence means this scan could not reach it.
# source: emevd_event (a SetEventFlag site in a NAMED event -- strongest)
#       | emevd_batch (inside a BatchSetEventFlags range in a named event; the comment names the
#                      RANGE's purpose, so it is weaker. Ranges wider than 64 are dropped)
#       | esd_talk    (no EMEVD setter; esd_flags.tsv says a talk ESD sets it. Provenance, no name)
# TIER 2 (AGENTS §5a): a hand-run emit. No build.ps1 step regenerates this and CI cannot -- the
#   EMEVD is licensing-restricted. Re-emit and commit when the corpus changes.
# MEASURED THIS RUN (recomputed on every emit):
#   files                          589
#   events                         4893
#   events_named                   3791
#   events_unnamed                 1102
#   set_sites                      4527
#   set_sites_in_unnamed_event     1247
#   batch_sites                    662
#   batch_sites_in_unnamed_event   76
#   esd_only                       2267
#   flags labelled                 5111
#     via emevd_event              2173
#     via emevd_batch              671
#     via esd_talk                 2267
flag	name_ja	name_en	source	set_by_event	map_id	setters
3396	NPC310城主の娘_キャラ状態遷移	NPC310 Castle Lord's Daughter_Character state transition	emevd_batch	3399	common	1
3397	NPC310城主の娘_キャラ状態遷移	NPC310 Castle Lord's Daughter_Character state transition	emevd_batch	3399	common	1
3398	NPC330_贖罪司祭_免罪実行	NPC330_Atonement Priest_Performing absolution	emevd_event	1037460719	m60_37_46_00	4
3400	NPC330_贖罪司祭_免罪実行	NPC330_Atonement Priest_Performing absolution	emevd_event	1037460719	m60_37_46_00	4
3401	NPC330_贖罪司祭_免罪実行	NPC330_Atonement Priest_Performing absolution	emevd_batch	1037460719	m60_37_46_00	2
3402	NPC311半島砦の城主_キャラ状態遷移	NPC311 Peninsula Fort Castle Lord_Character state transition	emevd_event	3419	common	3
3403	NPC330_贖罪司祭_免罪実行	NPC330_Atonement Priest_Performing absolution	emevd_batch	1037460719	m60_37_46_00	2
3405	NPC311半島砦の城主_キャラ状態遷移	NPC311 Peninsula Fort Castle Lord_Character state transition	emevd_event	3419	common	2
3406	NPC311半島砦の城主_キャラ状態遷移	NPC311 Peninsula Fort Castle Lord_Character state transition	emevd_event	3419	common	2
3407	NPC311半島砦の城主_キャラ状態遷移	NPC311 Peninsula Fort Castle Lord_Character state transition	emevd_event	3419	common	2
3408	NPC311半島砦の城主_キャラ状態遷移	NPC311 Peninsula Fort Castle Lord_Character state transition	emevd_event	3419	common	2
3409	NPC311半島砦の城主_キャラ状態遷移	NPC311 Peninsula Fort Castle Lord_Character state transition	emevd_event	3419	common	2
3410	NPC311半島砦の城主_キャラ状態遷移	NPC311 Peninsula Fort Castle Lord_Character state transition	emevd_batch	3419	common	1
3411	NPC311半島砦の城主_キャラ状態遷移	NPC311 Peninsula Fort Castle Lord_Character state transition	emevd_batch	3419	common	1
3412	NPC311半島砦の城主_キャラ状態遷移	NPC311 Peninsula Fort Castle Lord_Character state transition	emevd_batch	3419	common	1
3413	NPC311半島砦の城主_キャラ状態遷移	NPC311 Peninsula Fort Castle Lord_Character state transition	emevd_batch	3419	common	1
3414	NPC311半島砦の城主_キャラ状態遷移	NPC311 Peninsula Fort Castle Lord_Character state transition	emevd_batch	3419	common	1
3415	NPC311半島砦の城主_キャラ状態遷移	NPC311 Peninsula Fort Castle Lord_Character state transition	emevd_batch	3419	common	1
3416	NPC311半島砦の城主_キャラ状態遷移	NPC311 Peninsula Fort Castle Lord_Character state transition	emevd_batch	3419	common	1
3417	NPC311半島砦の城主_キャラ状態遷移	NPC311 Peninsula Fort Castle Lord_Character state transition	emevd_batch	3419	common	1
3418	NPC330_贖罪司祭_免罪実行	NPC330_Atonement Priest_Performing absolution	emevd_event	1037460719	m60_37_46_00	7
3420	NPC330_贖罪司祭_免罪実行	NPC330_Atonement Priest_Performing absolution	emevd_event	1037460719	m60_37_46_00	4
3421	NPC330_贖罪司祭_免罪実行	NPC330_Atonement Priest_Performing absolution	emevd_batch	1037460719	m60_37_46_00	2
3422	NPC330_贖罪司祭_免罪実行	NPC330_Atonement Priest_Performing absolution	emevd_batch	1037460719	m60_37_46_00	2
3423	NPC330_贖罪司祭_免罪実行	NPC330_Atonement Priest_Performing absolution	emevd_batch	1037460719	m60_37_46_00	2
3424	NPC313火山館の勧誘者_キャラ状態遷移	NPC313 Volcano Hall Recruiter_Character state transition	emevd_batch	3439	common	1
3425	NPC313火山館の勧誘者_キャラ状態遷移	NPC313 Volcano Hall Recruiter_Character state transition	emevd_event	3439	common	2
3426	NPC313火山館の勧誘者_キャラ状態遷移	NPC313 Volcano Hall Recruiter_Character state transition	emevd_event	3439	common	2
3427	NPC313火山館の勧誘者_キャラ状態遷移	NPC313 Volcano Hall Recruiter_Character state transition	emevd_event	3439	common	2
3428	NPC313火山館の勧誘者_キャラ状態遷移	NPC313 Volcano Hall Recruiter_Character state transition	emevd_event	3439	common	2
3429	NPC313火山館の勧誘者_キャラ状態遷移	NPC313 Volcano Hall Recruiter_Character state transition	emevd_event	3439	common	2
3430	NPC313火山館の勧誘者_キャラ状態遷移	NPC313 Volcano Hall Recruiter_Character state transition	emevd_event	3439	common	2
3431	NPC313火山館の勧誘者_キャラ状態遷移	NPC313 Volcano Hall Recruiter_Character state transition	emevd_event	3439	common	2
3432	NPC313火山館の勧誘者_キャラ状態遷移	NPC313 Volcano Hall Recruiter_Character state transition	emevd_batch	3439	common	1
3433	NPC313火山館の勧誘者_キャラ状態遷移	NPC313 Volcano Hall Recruiter_Character state transition	emevd_batch	3439	common	1
3434	NPC313火山館の勧誘者_キャラ状態遷移	NPC313 Volcano Hall Recruiter_Character state transition	emevd_batch	3439	common	1
3435	NPC313火山館の勧誘者_キャラ状態遷移	NPC313 Volcano Hall Recruiter_Character state transition	emevd_batch	3439	common	1
3436	NPC313火山館の勧誘者_キャラ状態遷移	NPC313 Volcano Hall Recruiter_Character state transition	emevd_batch	3439	common	1
3437	NPC313火山館の勧誘者_キャラ状態遷移	NPC313 Volcano Hall Recruiter_Character state transition	emevd_batch	3439	common	1
3438	NPC330_贖罪司祭_免罪実行	NPC330_Atonement Priest_Performing absolution	emevd_event	1037460719	m60_37_46_00	6
3439	NPC313火山館の勧誘者_キャラ状態遷移	NPC313 Volcano Hall Recruiter_Character state transition	emevd_batch	3439	common	1
3440	NPC330_贖罪司祭_免罪実行	NPC330_Atonement Priest_Performing absolution	emevd_event	1037460719	m60_37_46_00	6
3441	NPC330_贖罪司祭_免罪実行	NPC330_Atonement Priest_Performing absolution	emevd_batch	1037460719	m60_37_46_00	4
3442	壺村全体敵対_免罪不可イベント	Entire Tsubomura is hostile_No impunity event	emevd_event	1039443730	m60_39_44_00	6
3443	NPC314ムノウ_壺を守って瀕死_死亡実行	NPC314 Munou_Dying while protecting the pot_Execution of death	emevd_event	1039443712	m60_39_44_00	6
3444	NPC314ムノウ_壺を守って瀕死_死亡実行	NPC314 Munou_Dying while protecting the pot_Execution of death	emevd_batch	1039443712	m60_39_44_00	2
3445	NPC314ムノウ_キャラ状態遷移	NPC314 Munou_Character state transition	emevd_event	3459	common	2
3446	NPC314ムノウ_キャラ状態遷移	NPC314 Munou_Character state transition	emevd_event	3459	common	2
3447	NPC314ムノウ_キャラ状態遷移	NPC314 Munou_Character state transition	emevd_event	3459	common	2
3448	NPC314ムノウ_キャラ状態遷移	NPC314 Munou_Character state transition	emevd_event	3459	common	2
3449	NPC314ムノウ_キャラ状態遷移	NPC314 Munou_Character state transition	emevd_event	3459	common	2
3450	NPC314ムノウ_キャラ状態遷移	NPC314 Munou_Character state transition	emevd_event	3459	common	2
3451	NPC314ムノウ_キャラ状態遷移	NPC314 Munou_Character state transition	emevd_event	3459	common	2
3452	NPC314ムノウ_キャラ状態遷移	NPC314 Munou_Character state transition	emevd_batch	3459	common	1
3453	NPC314ムノウ_キャラ状態遷移	NPC314 Munou_Character state transition	emevd_batch	3459	common	1
3454	NPC314ムノウ_キャラ状態遷移	NPC314 Munou_Character state transition	emevd_batch	3459	common	1
3455	NPC314ムノウ_キャラ状態遷移	NPC314 Munou_Character state transition	emevd_batch	3459	common	1
3456	NPC314ムノウ_キャラ状態遷移	NPC314 Munou_Character state transition	emevd_event	3459	common	2
3457	NPC314ムノウ_キャラ状態遷移	NPC314 Munou_Character state transition	emevd_event	3459	common	2
3458	NPC314ムノウ_リアルタイム遷移_従者の死	NPC314 Munou_Real-time transition_Death of the servant	emevd_event	1037443701	m60_37_44_00	3
3460	NPC316学院の女魔術師_NPCタイプ切替	NPC316 Female magician of the academy_NPC type switching	emevd_event	1034503707	m60_34_50_00	6
3461	NPC316学院の女魔術師_NPCタイプ切替	NPC316 Female magician of the academy_NPC type switching	emevd_batch	1034503707	m60_34_50_00	3
3462	NPC316学院の女魔術師_NPCタイプ切替	NPC316 Female magician of the academy_NPC type switching	emevd_batch	1034503707	m60_34_50_00	3
3463	NPC316学院の女魔術師_キャラ状態遷移	NPC316 Academy Female Magician_Character state transition	emevd_event	3479	common	4
3465	NPC316学院の女魔術師_キャラ状態遷移	NPC316 Academy Female Magician_Character state transition	emevd_event	3479	common	2
3466	NPC316学院の女魔術師_キャラ状態遷移	NPC316 Academy Female Magician_Character state transition	emevd_event	3479	common	2
3467	NPC316学院の女魔術師_キャラ状態遷移	NPC316 Academy Female Magician_Character state transition	emevd_event	3479	common	2
3468	NPC316学院の女魔術師_キャラ状態遷移	NPC316 Academy Female Magician_Character state transition	emevd_event	3479	common	2
3469	NPC316学院の女魔術師_キャラ状態遷移	NPC316 Academy Female Magician_Character state transition	emevd_event	3479	common	2
3478	NPC330_贖罪司祭_免罪実行	NPC330_Atonement Priest_Performing absolution	emevd_event	1037460719	m60_37_46_00	4
3480	NPC330_贖罪司祭_免罪実行	NPC330_Atonement Priest_Performing absolution	emevd_event	1037460719	m60_37_46_00	4
3481	NPC330_贖罪司祭_免罪実行	NPC330_Atonement Priest_Performing absolution	emevd_batch	1037460719	m60_37_46_00	2
3482	NPC330_贖罪司祭_免罪実行	NPC330_Atonement Priest_Performing absolution	emevd_batch	1037460719	m60_37_46_00	2
3483	NPC330_贖罪司祭_免罪実行	NPC330_Atonement Priest_Performing absolution	emevd_batch	1037460719	m60_37_46_00	2
3484	NPC102指読み_キャラ状態遷移	NPC102 finger reading_Character state transition	emevd_batch	3499	common	1
3485	NPC102指読み_キャラ状態遷移	NPC102 finger reading_Character state transition	emevd_event	3499	common	2
3486	NPC102指読み_キャラ状態遷移	NPC102 finger reading_Character state transition	emevd_event	3499	common	2
3487	NPC102指読み_キャラ状態遷移	NPC102 finger reading_Character state transition	emevd_event	3499	common	2
3488	NPC102指読み_キャラ状態遷移	NPC102 finger reading_Character state transition	emevd_event	3499	common	2
3489	NPC102指読み_キャラ状態遷移	NPC102 finger reading_Character state transition	emevd_event	3499	common	2
3490	NPC102指読み_キャラ状態遷移	NPC102 finger reading_Character state transition	emevd_batch	3499	common	1
3491	NPC102指読み_キャラ状態遷移	NPC102 finger reading_Character state transition	emevd_batch	3499	common	1
3492	NPC102指読み_キャラ状態遷移	NPC102 finger reading_Character state transition	emevd_batch	3499	common	1
3493	NPC102指読み_キャラ状態遷移	NPC102 finger reading_Character state transition	emevd_batch	3499	common	1
3494	NPC102指読み_キャラ状態遷移	NPC102 finger reading_Character state transition	emevd_batch	3499	common	1
3495	NPC102指読み_キャラ状態遷移	NPC102 finger reading_Character state transition	emevd_batch	3499	common	1
3496	NPC102指読み_キャラ状態遷移	NPC102 finger reading_Character state transition	emevd_batch	3499	common	1
3497	NPC102指読み_キャラ状態遷移	NPC102 finger reading_Character state transition	emevd_batch	3499	common	1
3498	NPC330_贖罪司祭_免罪実行	NPC330_Atonement Priest_Performing absolution	emevd_event	1037460719	m60_37_46_00	2
3499	NPC102指読み_キャラ状態遷移	NPC102 finger reading_Character state transition	emevd_batch	3499	common	1
3500	NPC330_贖罪司祭_免罪実行	NPC330_Atonement Priest_Performing absolution	emevd_event	1037460719	m60_37_46_00	2
3501	NPC330_贖罪司祭_免罪実行	NPC330_Atonement Priest_Performing absolution	emevd_batch	1037460719	m60_37_46_00	1
3502	NPC330_贖罪司祭_免罪実行	NPC330_Atonement Priest_Performing absolution	emevd_batch	1037460719	m60_37_46_00	1
3503	NPC330_贖罪司祭_免罪実行	NPC330_Atonement Priest_Performing absolution	emevd_batch	1037460719	m60_37_46_00	1
3518	NPC330_贖罪司祭_免罪実行	NPC330_Atonement Priest_Performing absolution	emevd_event	1037460719	m60_37_46_00	1
3520	NPC330_贖罪司祭_免罪実行	NPC330_Atonement Priest_Performing absolution	emevd_event	1037460719	m60_37_46_00	2
3521	NPC330_贖罪司祭_免罪実行	NPC330_Atonement Priest_Performing absolution	emevd_batch	1037460719	m60_37_46_00	1
3522	NPC330_贖罪司祭_免罪実行	NPC330_Atonement Priest_Performing absolution	emevd_batch	1037460719	m60_37_46_00	1
3523	NPC330_贖罪司祭_免罪実行	NPC330_Atonement Priest_Performing absolution	emevd_batch	1037460719	m60_37_46_00	1
3538	NPC330_贖罪司祭_免罪実行	NPC330_Atonement Priest_Performing absolution	emevd_event	1037460719	m60_37_46_00	1
3540	NPC330_贖罪司祭_免罪実行	NPC330_Atonement Priest_Performing absolution	emevd_event	1037460719	m60_37_46_00	5
3541	NPC219_足萎え村のNPC_死亡アニメ再生	NPC219_NPC of the withered village_Death animation playback	emevd_batch	1035423702	m60_35_42_00	3
3542	NPC219_足萎え村のNPC_死亡アニメ再生	NPC219_NPC of the withered village_Death animation playback	emevd_batch	1035423702	m60_35_42_00	3
3543	NPC219_足萎え村のNPC_死亡アニメ再生	NPC219_NPC of the withered village_Death animation playback	emevd_event	1035423702	m60_35_42_00	5
3544	NPC219_足萎え村のNPC_死亡アニメ再生	NPC219_NPC of the withered village_Death animation playback	emevd_batch	1035423702	m60_35_42_00	2
3545	NPC219足萎え村のNPC_キャラ状態遷移	NPC219 NPC in the withered village_Character state transition	emevd_event	3559	common	2
3546	NPC219足萎え村のNPC_キャラ状態遷移	NPC219 NPC in the withered village_Character state transition	emevd_event	3559	common	2
3547	NPC219足萎え村のNPC_キャラ状態遷移	NPC219 NPC in the withered village_Character state transition	emevd_batch	3559	common	1
3548	NPC219足萎え村のNPC_キャラ状態遷移	NPC219 NPC in the withered village_Character state transition	emevd_batch	3559	common	1
3549	NPC219足萎え村のNPC_キャラ状態遷移	NPC219 NPC in the withered village_Character state transition	emevd_batch	3559	common	1
3550	NPC219足萎え村のNPC_キャラ状態遷移	NPC219 NPC in the withered village_Character state transition	emevd_batch	3559	common	1
3551	NPC219足萎え村のNPC_キャラ状態遷移	NPC219 NPC in the withered village_Character state transition	emevd_batch	3559	common	1
3552	NPC219足萎え村のNPC_キャラ状態遷移	NPC219 NPC in the withered village_Character state transition	emevd_batch	3559	common	1
3553	NPC219足萎え村のNPC_キャラ状態遷移	NPC219 NPC in the withered village_Character state transition	emevd_batch	3559	common	1
3554	NPC219足萎え村のNPC_キャラ状態遷移	NPC219 NPC in the withered village_Character state transition	emevd_batch	3559	common	1
3555	NPC219足萎え村のNPC_キャラ状態遷移	NPC219 NPC in the withered village_Character state transition	emevd_batch	3559	common	1
3556	NPC219足萎え村のNPC_キャラ状態遷移	NPC219 NPC in the withered village_Character state transition	emevd_batch	3559	common	1
3557	NPC219足萎え村のNPC_キャラ状態遷移	NPC219 NPC in the withered village_Character state transition	emevd_batch	3559	common	1
3558	NPC330_贖罪司祭_免罪実行	NPC330_Atonement Priest_Performing absolution	emevd_event	1037460719	m60_37_46_00	2
3559	NPC219足萎え村のNPC_キャラ状態遷移	NPC219 NPC in the withered village_Character state transition	emevd_batch	3559	common	1
3560	NPC330_贖罪司祭_免罪実行	NPC330_Atonement Priest_Performing absolution	emevd_event	1037460719	m60_37_46_00	5
3561	ラニ一味敵対	Rani gang is hostile	emevd_event	3049	common	4
3562	NPC330_贖罪司祭_免罪実行	NPC330_Atonement Priest_Performing absolution	emevd_batch	1037460719	m60_37_46_00	3
3563	NPC330_贖罪司祭_免罪実行	NPC330_Atonement Priest_Performing absolution	emevd_batch	1037460719	m60_37_46_00	3
3565	NPC307傀儡師_キャラ状態遷移	NPC307 Puppeteer_Character state transition	emevd_event	3579	common	2
3566	NPC307傀儡師_キャラ状態遷移	NPC307 Puppeteer_Character state transition	emevd_event	3579	common	2
3567	NPC307傀儡師_キャラ状態遷移	NPC307 Puppeteer_Character state transition	emevd_event	3579	common	2
3568	NPC307傀儡師_キャラ状態遷移	NPC307 Puppeteer_Character state transition	emevd_event	3579	common	2
3569	NPC307傀儡師_キャラ状態遷移	NPC307 Puppeteer_Character state transition	emevd_event	3579	common	2
3570	NPC307傀儡師_キャラ状態遷移	NPC307 Puppeteer_Character state transition	emevd_batch	3579	common	1
3571	NPC307傀儡師_キャラ状態遷移	NPC307 Puppeteer_Character state transition	emevd_batch	3579	common	1
3572	NPC307傀儡師_キャラ状態遷移	NPC307 Puppeteer_Character state transition	emevd_batch	3579	common	1
3573	NPC307傀儡師_キャラ状態遷移	NPC307 Puppeteer_Character state transition	emevd_batch	3579	common	1
3574	NPC307傀儡師_キャラ状態遷移	NPC307 Puppeteer_Character state transition	emevd_batch	3579	common	1
3575	NPC307傀儡師_キャラ状態遷移	NPC307 Puppeteer_Character state transition	emevd_batch	3579	common	1
3576	NPC307傀儡師_キャラ状態遷移	NPC307 Puppeteer_Character state transition	emevd_batch	3579	common	1
3577	NPC307傀儡師_キャラ状態遷移	NPC307 Puppeteer_Character state transition	emevd_batch	3579	common	1
3578	NPC106ラニ_リアルタイム状態遷移_顔合わせ開始	NPC106 Rani_Real-time state transition_Meeting begins	emevd_event	1034500732	m60_34_50_00	6
3580	NPC330_贖罪司祭_免罪実行	NPC330_Atonement Priest_Performing absolution	emevd_event	1037460719	m60_37_46_00	4
3581	NPC330_贖罪司祭_免罪実行	NPC330_Atonement Priest_Performing absolution	emevd_batch	1037460719	m60_37_46_00	2
3582	NPC330_贖罪司祭_免罪実行	NPC330_Atonement Priest_Performing absolution	emevd_batch	1037460719	m60_37_46_00	2
3583	NPC330_贖罪司祭_免罪実行	NPC330_Atonement Priest_Performing absolution	emevd_batch	1037460719	m60_37_46_00	2
3585	NPC321見張り塔の貴族_キャラ状態遷移	NPC321 Watchtower Noble_Character state transition	emevd_event	3599	common	2
3586	NPC321見張り塔の貴族_キャラ状態遷移	NPC321 Watchtower Noble_Character state transition	emevd_event	3599	common	2
3587	NPC321見張り塔の貴族_キャラ状態遷移	NPC321 Watchtower Noble_Character state transition	emevd_event	3599	common	2
3598	NPC330_贖罪司祭_免罪実行	NPC330_Atonement Priest_Performing absolution	emevd_event	1037460719	m60_37_46_00	2
3600	NPC330_贖罪司祭_免罪実行	NPC330_Atonement Priest_Performing absolution	emevd_event	1037460719	m60_37_46_00	5
3601	ラニ一味敵対	Rani gang is hostile	emevd_event	3049	common	5
3602	NPC330_贖罪司祭_免罪実行	NPC330_Atonement Priest_Performing absolution	emevd_batch	1037460719	m60_37_46_00	3
3603	NPC330_贖罪司祭_免罪実行	NPC330_Atonement Priest_Performing absolution	emevd_batch	1037460719	m60_37_46_00	3
3605	NPC216狼頭の戦士_キャラ状態遷移	NPC216 Wolf-Headed Warrior_Character state transition	emevd_event	3619	common	2
