# AUTO-GENERATED by tools/datamine_esd_flags.py -- DO NOT EDIT, re-emit.
# Every event flag an NPC talk ESD SETS = the NPC-STATE flag vocabulary.
# JOIN KEY, NOT A VERDICT. The chain is: ESD sets -> EMEVD tests -> treasure
# enabled/disabled. Join gate_flag in lot_gates.tsv against this to tell an
# NPC-STATE gate from a world/progression gate.
# MEASURED THIS RUN (recomputed on every emit; the tool hard-fails if the
# disjointness breaks or the positive control goes empty):
#   esd flags 2408 | msb_flag_region 0/2803 | corpse 0/1824 | flag_lots 3/4558
#   POSITIVE CONTROL: 13/53 lot_gates gate_flags are ESD-set
# how: literal | arg (call-graph resolved) | argsum (const+param step ladder)
#      | conditional (SetEventFlagIf)
flag	sense	talk_id	map_id	how
11109021	on	322011203	m12_03_00_00	literal
11109022	off	322001110	m11_10_00_00	literal
11109022	off	322001203	m12_03_00_00	literal
11109022	off	322011203	m12_03_00_00	literal
11109022	on	322001110	m11_10_00_00	literal
11109022	on	322001203	m12_03_00_00	literal
11109022	on	322011203	m12_03_00_00	literal
11109023	off	322001110	m11_10_00_00	literal
11109023	off	322001203	m12_03_00_00	literal
11109023	off	322011203	m12_03_00_00	literal
11109023	on	322001110	m11_10_00_00	literal
11109023	on	322001203	m12_03_00_00	literal
11109023	on	322011203	m12_03_00_00	literal
11109024	off	322001110	m11_10_00_00	literal
11109024	off	322001203	m12_03_00_00	literal
11109024	off	322011203	m12_03_00_00	literal
11109024	on	322001110	m11_10_00_00	literal
11109024	on	322001203	m12_03_00_00	literal
11109024	on	322011203	m12_03_00_00	literal
11109025	off	322001110	m11_10_00_00	literal
11109025	off	322001203	m12_03_00_00	literal
11109025	off	322011203	m12_03_00_00	literal
11109025	on	322001110	m11_10_00_00	literal
11109025	on	322001203	m12_03_00_00	literal
11109025	on	322011203	m12_03_00_00	literal
11109026	off	322001110	m11_10_00_00	literal
11109026	off	322001203	m12_03_00_00	literal
11109026	off	322011203	m12_03_00_00	literal
11109026	on	322001110	m11_10_00_00	literal
11109026	on	322001203	m12_03_00_00	literal
11109026	on	322011203	m12_03_00_00	literal
11109205	on	213001110	m11_10_00_00	literal
11109205	on	213006000	m60_00_00_00	literal
11109206	on	213001110	m11_10_00_00	literal
11109206	on	213006000	m60_00_00_00	literal
11109207	on	213001110	m11_10_00_00	literal
11109207	on	213006000	m60_00_00_00	literal
11109209	on	213001110	m11_10_00_00	literal
11109209	on	213006000	m60_00_00_00	literal
11109210	on	213001110	m11_10_00_00	literal
11109210	on	213006000	m60_00_00_00	literal
11109211	on	213001110	m11_10_00_00	literal
11109211	on	213006000	m60_00_00_00	literal
11109212	on	213001110	m11_10_00_00	literal
11109212	on	213006000	m60_00_00_00	literal
11109213	on	213001110	m11_10_00_00	literal
11109213	on	213006000	m60_00_00_00	literal
11109216	on	213001110	m11_10_00_00	literal
11109216	on	213006000	m60_00_00_00	literal
11109217	off	213001110	m11_10_00_00	literal
11109217	off	213006000	m60_00_00_00	literal
11109217	on	213001110	m11_10_00_00	literal
11109217	on	213006000	m60_00_00_00	literal
11109218	off	213001110	m11_10_00_00	literal
11109218	off	213006000	m60_00_00_00	literal
11109218	on	213001110	m11_10_00_00	literal
11109218	on	213006000	m60_00_00_00	literal
11109219	off	213001110	m11_10_00_00	literal
11109219	off	213006000	m60_00_00_00	literal
11109219	on	213001110	m11_10_00_00	literal
11109219	on	213006000	m60_00_00_00	literal
11109227	on	213001110	m11_10_00_00	literal
11109227	on	213006000	m60_00_00_00	literal
11109229	on	213001110	m11_10_00_00	literal
11109229	on	213006000	m60_00_00_00	literal
11109230	on	213001110	m11_10_00_00	literal
11109230	on	213006000	m60_00_00_00	literal
11109231	on	213001110	m11_10_00_00	literal
11109231	on	213006000	m60_00_00_00	literal
11109232	on	213001110	m11_10_00_00	literal
11109232	on	213006000	m60_00_00_00	literal
11109233	off	213001110	m11_10_00_00	literal
11109233	off	213006000	m60_00_00_00	literal
11109233	on	213001110	m11_10_00_00	literal
11109233	on	213006000	m60_00_00_00	literal
11109234	off	213001110	m11_10_00_00	literal
11109234	off	213006000	m60_00_00_00	literal
11109234	on	213001110	m11_10_00_00	literal
11109234	on	213006000	m60_00_00_00	literal
11109235	off	213001110	m11_10_00_00	literal
11109235	off	213006000	m60_00_00_00	literal
11109235	on	213001110	m11_10_00_00	literal
11109235	on	213006000	m60_00_00_00	literal
11109236	off	213001110	m11_10_00_00	literal
11109236	off	213006000	m60_00_00_00	literal
11109236	on	213001110	m11_10_00_00	literal
11109236	on	213006000	m60_00_00_00	literal
11109238	on	213001110	m11_10_00_00	literal
11109238	on	213006000	m60_00_00_00	literal
11109246	on	213001110	m11_10_00_00	literal
11109246	on	213006000	m60_00_00_00	literal
11109247	other	213001110	m11_10_00_00	rawsense-1
11109247	other	213006000	m60_00_00_00	rawsense-1
11109248	off	213001110	m11_10_00_00	literal
11109248	off	213006000	m60_00_00_00	literal
11109248	on	213001110	m11_10_00_00	literal
11109248	on	213006000	m60_00_00_00	literal
11109255	on	320001110	m11_10_00_00	literal
11109255	on	320006000	m60_00_00_00	literal
11109256	on	320001110	m11_10_00_00	literal
11109256	on	320006000	m60_00_00_00	literal
11109258	on	320001110	m11_10_00_00	literal
11109258	on	320006000	m60_00_00_00	literal
11109260	off	320001110	m11_10_00_00	literal
11109260	off	320006000	m60_00_00_00	literal
11109260	on	320001110	m11_10_00_00	literal
11109260	on	320006000	m60_00_00_00	literal
11109261	off	320001110	m11_10_00_00	literal
11109261	off	320006000	m60_00_00_00	literal
11109261	on	320001110	m11_10_00_00	literal
11109261	on	320006000	m60_00_00_00	literal
11109262	off	320001110	m11_10_00_00	literal
11109262	off	320006000	m60_00_00_00	literal
11109262	on	320001110	m11_10_00_00	literal
11109262	on	320006000	m60_00_00_00	literal
11109263	off	320001110	m11_10_00_00	literal
11109263	off	320006000	m60_00_00_00	literal
11109263	on	320001110	m11_10_00_00	literal
11109263	on	320006000	m60_00_00_00	literal
11109264	off	320001110	m11_10_00_00	literal
11109264	off	320006000	m60_00_00_00	literal
11109264	on	320001110	m11_10_00_00	literal
11109264	on	320006000	m60_00_00_00	literal
11109265	on	320001110	m11_10_00_00	literal
11109265	on	320006000	m60_00_00_00	literal
11109266	on	320001110	m11_10_00_00	literal
11109266	on	320006000	m60_00_00_00	literal
11109267	on	320001110	m11_10_00_00	literal
11109267	on	320006000	m60_00_00_00	literal
11109268	on	320001110	m11_10_00_00	literal
11109268	on	320006000	m60_00_00_00	literal
11109269	on	320001110	m11_10_00_00	literal
11109269	on	320006000	m60_00_00_00	literal
11109270	on	320001110	m11_10_00_00	literal
11109270	on	320006000	m60_00_00_00	literal
11109271	on	320001110	m11_10_00_00	literal
11109271	on	320006000	m60_00_00_00	literal
11109272	on	320001110	m11_10_00_00	literal
11109272	on	320006000	m60_00_00_00	literal
11109275	on	320001110	m11_10_00_00	literal
11109275	on	320006000	m60_00_00_00	literal
11109276	on	320001110	m11_10_00_00	literal
11109276	on	320006000	m60_00_00_00	literal
11109277	on	320001110	m11_10_00_00	literal
11109277	on	320006000	m60_00_00_00	literal
11109278	on	320001110	m11_10_00_00	literal
11109278	on	320006000	m60_00_00_00	literal
11109279	on	320001110	m11_10_00_00	literal
11109279	on	320006000	m60_00_00_00	literal
11109307	off	223001100	m11_00_00_00	literal
11109307	off	223001105	m11_05_00_00	literal
11109307	off	223001400	m14_00_00_00	literal
11109307	off	223003115	m31_15_00_00	literal
11109307	off	223006000	m60_00_00_00	literal
11109307	on	223001100	m11_00_00_00	literal
11109307	on	223001105	m11_05_00_00	literal
11109307	on	223001400	m14_00_00_00	literal
11109307	on	223003115	m31_15_00_00	literal
11109307	on	223006000	m60_00_00_00	literal
11109308	on	223001100	m11_00_00_00	arg
11109308	on	223001105	m11_05_00_00	arg
11109308	on	223001400	m14_00_00_00	arg
11109308	on	223003115	m31_15_00_00	arg
11109308	on	223006000	m60_00_00_00	arg
11109315	on	223001100	m11_00_00_00	literal
11109315	on	223001105	m11_05_00_00	literal
11109315	on	223001400	m14_00_00_00	literal
11109315	on	223003115	m31_15_00_00	literal
11109315	on	223006000	m60_00_00_00	literal
11109331	off	213001110	m11_10_00_00	literal
11109331	off	213006000	m60_00_00_00	literal
11109331	on	213001110	m11_10_00_00	literal
11109331	on	213006000	m60_00_00_00	literal
11109332	off	213001110	m11_10_00_00	literal
11109332	off	213006000	m60_00_00_00	literal
11109332	on	213001110	m11_10_00_00	literal
11109332	on	213006000	m60_00_00_00	literal
11109333	off	213001110	m11_10_00_00	literal
11109333	off	213006000	m60_00_00_00	literal
11109333	on	213001110	m11_10_00_00	literal
11109333	on	213006000	m60_00_00_00	literal
11109334	off	213001110	m11_10_00_00	literal
11109334	off	213006000	m60_00_00_00	literal
11109334	on	213001110	m11_10_00_00	literal
11109334	on	213006000	m60_00_00_00	literal
11109335	off	213001110	m11_10_00_00	literal
11109335	off	213006000	m60_00_00_00	literal
11109335	on	213001110	m11_10_00_00	literal
11109335	on	213006000	m60_00_00_00	literal
11109336	on	213001110	m11_10_00_00	literal
11109336	on	213006000	m60_00_00_00	literal
11109339	on	213001110	m11_10_00_00	literal
11109339	on	213006000	m60_00_00_00	literal
11109356	on	102001110	m11_10_00_00	literal
11109357	on	102001110	m11_10_00_00	literal
11109358	on	102001110	m11_10_00_00	literal
11109370	on	102001110	m11_10_00_00	literal
11109371	on	102001110	m11_10_00_00	literal
11109385	on	102001110	m11_10_00_00	literal
11109386	on	102001110	m11_10_00_00	literal
11109387	on	102001110	m11_10_00_00	literal
11109395	on	102001110	m11_10_00_00	literal
11109396	on	102001110	m11_10_00_00	literal
11109397	on	102001110	m11_10_00_00	literal
11109405	on	314006000	m60_00_00_00	literal
11109406	on	314001110	m11_10_00_00	literal
11109406	on	314001600	m16_00_00_00	literal
11109406	on	314006000	m60_00_00_00	literal
11109430	on	314001110	m11_10_00_00	literal
11109430	on	314001600	m16_00_00_00	literal
11109430	on	314006000	m60_00_00_00	literal
11109505	on	325001000	m10_00_00_00	arg
11109505	on	325001110	m11_10_00_00	arg
11109506	on	325001000	m10_00_00_00	arg
11109506	on	325001110	m11_10_00_00	arg
11109507	on	325001000	m10_00_00_00	arg
11109507	on	325001110	m11_10_00_00	arg
11109508	off	325001000	m10_00_00_00	literal
11109508	off	325001110	m11_10_00_00	literal
11109508	on	325001000	m10_00_00_00	literal
11109508	on	325001110	m11_10_00_00	literal
11109509	off	325001000	m10_00_00_00	literal
11109509	off	325001110	m11_10_00_00	literal
11109509	on	325001000	m10_00_00_00	literal
11109509	on	325001110	m11_10_00_00	literal
11109510	off	325001000	m10_00_00_00	literal
11109510	off	325001110	m11_10_00_00	literal
11109510	on	325001000	m10_00_00_00	literal
11109510	on	325001110	m11_10_00_00	literal
11109511	off	325001000	m10_00_00_00	literal
11109511	off	325001110	m11_10_00_00	literal
11109511	on	325001000	m10_00_00_00	conditional
11109511	on	325001110	m11_10_00_00	conditional
11109512	off	325001000	m10_00_00_00	literal
11109512	off	325001110	m11_10_00_00	literal
11109512	on	325001000	m10_00_00_00	literal
11109512	on	325001110	m11_10_00_00	literal
11109513	off	325001000	m10_00_00_00	literal
11109513	off	325001110	m11_10_00_00	literal
11109513	on	325001000	m10_00_00_00	literal
11109513	on	325001110	m11_10_00_00	literal
11109514	off	325001000	m10_00_00_00	literal
11109514	off	325001110	m11_10_00_00	literal
11109514	on	325001000	m10_00_00_00	literal
11109514	on	325001110	m11_10_00_00	literal
11109515	off	325001000	m10_00_00_00	literal
11109515	off	325001110	m11_10_00_00	literal
11109515	on	325001000	m10_00_00_00	literal
11109515	on	325001110	m11_10_00_00	literal
11109516	off	325001000	m10_00_00_00	literal
11109516	off	325001110	m11_10_00_00	literal
11109516	on	325001000	m10_00_00_00	literal
11109516	on	325001110	m11_10_00_00	literal
11109517	on	325001000	m10_00_00_00	literal
11109517	on	325001110	m11_10_00_00	literal
11109518	on	325001000	m10_00_00_00	arg
11109518	on	325001110	m11_10_00_00	arg
11109520	on	325001000	m10_00_00_00	literal
11109520	on	325001110	m11_10_00_00	literal
11109521	on	325001000	m10_00_00_00	arg
11109521	on	325001110	m11_10_00_00	arg
11109522	on	325001000	m10_00_00_00	arg
11109522	on	325001110	m11_10_00_00	arg
11109523	on	325001000	m10_00_00_00	arg
11109523	on	325001110	m11_10_00_00	arg
11109524	on	325001000	m10_00_00_00	arg
11109524	on	325001110	m11_10_00_00	arg
11109525	on	325001000	m10_00_00_00	arg
11109525	on	325001110	m11_10_00_00	arg
11109527	on	325001000	m10_00_00_00	literal
11109527	on	325001110	m11_10_00_00	literal
11109530	on	325001000	m10_00_00_00	literal
11109530	on	325001110	m11_10_00_00	literal
11109531	off	325001000	m10_00_00_00	literal
11109531	off	325001110	m11_10_00_00	literal
11109531	on	325001000	m10_00_00_00	literal
11109531	on	325001110	m11_10_00_00	literal
11109532	on	325001000	m10_00_00_00	arg
11109532	on	325001110	m11_10_00_00	arg
11109535	on	325001000	m10_00_00_00	arg
11109535	on	325001110	m11_10_00_00	arg
11109538	on	325001000	m10_00_00_00	literal
11109538	on	325001110	m11_10_00_00	literal
11109541	off	325001000	m10_00_00_00	literal
11109541	off	325001110	m11_10_00_00	literal
11109541	on	325001000	m10_00_00_00	literal
11109541	on	325001110	m11_10_00_00	literal
11109542	off	325001000	m10_00_00_00	literal
11109542	off	325001110	m11_10_00_00	literal
11109542	on	325001000	m10_00_00_00	literal
11109542	on	325001110	m11_10_00_00	literal
11109550	on	324001110	m11_10_00_00	literal
11109551	off	324001110	m11_10_00_00	literal
11109551	on	324001110	m11_10_00_00	literal
11109552	on	324001110	m11_10_00_00	literal
11109553	on	324001110	m11_10_00_00	literal
11109555	off	324001110	m11_10_00_00	literal
11109555	on	324001110	m11_10_00_00	literal
11109556	on	324001110	m11_10_00_00	literal
11109557	on	324001110	m11_10_00_00	literal
11109608	on	319001110	m11_10_00_00	arg
11109608	on	319006000	m60_00_00_00	arg
11109611	on	319001110	m11_10_00_00	arg
11109611	on	319006000	m60_00_00_00	arg
11109617	on	319001110	m11_10_00_00	arg
11109617	on	319006000	m60_00_00_00	arg
11109618	on	319001110	m11_10_00_00	arg
11109618	on	319006000	m60_00_00_00	arg
11109620	off	319001110	m11_10_00_00	literal
11109620	off	319006000	m60_00_00_00	literal
11109620	on	319001110	m11_10_00_00	conditional
11109620	on	319006000	m60_00_00_00	conditional
11109621	on	319001110	m11_10_00_00	arg
11109621	on	319006000	m60_00_00_00	arg
11109622	off	319001110	m11_10_00_00	literal
11109622	off	319006000	m60_00_00_00	literal
11109622	on	319001110	m11_10_00_00	conditional
11109622	on	319006000	m60_00_00_00	conditional
11109623	on	319001110	m11_10_00_00	arg
11109623	on	319006000	m60_00_00_00	arg
11109624	off	319001110	m11_10_00_00	literal
11109624	off	319006000	m60_00_00_00	literal
11109624	on	319001110	m11_10_00_00	conditional
11109624	on	319006000	m60_00_00_00	conditional
11109625	on	319001110	m11_10_00_00	arg
11109625	on	319006000	m60_00_00_00	arg
11109658	on	324001110	m11_10_00_00	literal
11109659	on	324001110	m11_10_00_00	literal
11109660	on	324001110	m11_10_00_00	literal
11109661	on	324001110	m11_10_00_00	literal
11109662	on	324001110	m11_10_00_00	literal
11109664	on	324001110	m11_10_00_00	literal
11109665	on	324001110	m11_10_00_00	literal
11109666	on	324001110	m11_10_00_00	literal
11109667	on	324001110	m11_10_00_00	literal
11109668	off	324001110	m11_10_00_00	literal
11109668	on	324001110	m11_10_00_00	literal
11109670	on	324001110	m11_10_00_00	literal
11109671	on	324001110	m11_10_00_00	literal
11109672	on	324001110	m11_10_00_00	literal
11109675	off	324001110	m11_10_00_00	literal
11109675	on	324001110	m11_10_00_00	literal
11109676	on	324001110	m11_10_00_00	literal
11109677	off	324001110	m11_10_00_00	literal
11109677	on	324001110	m11_10_00_00	literal
11109678	on	324001110	m11_10_00_00	literal
11109679	off	324001110	m11_10_00_00	literal
11109679	on	324001110	m11_10_00_00	literal
11109680	on	324001110	m11_10_00_00	literal
11109681	off	324001110	m11_10_00_00	literal
11109681	on	324001110	m11_10_00_00	literal
11109682	on	324001110	m11_10_00_00	literal
11109683	off	324001110	m11_10_00_00	literal
11109683	on	324001110	m11_10_00_00	literal
11109684	off	324001110	m11_10_00_00	literal
11109684	on	324001110	m11_10_00_00	literal
11109685	on	324001110	m11_10_00_00	literal
11109686	off	324001110	m11_10_00_00	literal
11109686	on	324001110	m11_10_00_00	literal
11109687	on	000003000	m00_00_00_00	literal
11109687	on	324001110	m11_10_00_00	literal
11109688	off	324001110	m11_10_00_00	literal
11109688	on	324001110	m11_10_00_00	literal
11109689	off	324001110	m11_10_00_00	literal
11109689	on	324001110	m11_10_00_00	literal
11109690	on	324001110	m11_10_00_00	literal
11109691	off	324001110	m11_10_00_00	literal
11109691	on	324001110	m11_10_00_00	literal
11109692	off	324001110	m11_10_00_00	literal
11109692	on	324001110	m11_10_00_00	literal
11109693	off	324001110	m11_10_00_00	literal
11109693	on	324001110	m11_10_00_00	literal
11109694	on	324001110	m11_10_00_00	literal
11109695	off	324001110	m11_10_00_00	literal
11109695	on	324001110	m11_10_00_00	literal
11109696	on	324001110	m11_10_00_00	literal
11109697	off	324001110	m11_10_00_00	literal
11109697	on	324001100	m11_00_00_00	literal
11109697	on	324001110	m11_10_00_00	literal
11109698	on	324001110	m11_10_00_00	literal
11109699	off	324001110	m11_10_00_00	literal
11109699	on	324001100	m11_00_00_00	literal
11109699	on	324001110	m11_10_00_00	literal
11109780	on	600001110	m11_10_00_00	conditional
11109781	on	600001110	m11_10_00_00	conditional
11109785	off	600001110	m11_10_00_00	literal
11109786	on	000003000	m00_00_00_00	literal
11109805	off	223001100	m11_00_00_00	literal
11109805	off	223001105	m11_05_00_00	literal
11109805	off	223001400	m14_00_00_00	literal
11109805	off	223003115	m31_15_00_00	literal
11109805	off	223006000	m60_00_00_00	literal
11109805	on	223001100	m11_00_00_00	literal
11109805	on	223001105	m11_05_00_00	literal
11109805	on	223001400	m14_00_00_00	literal
11109805	on	223003115	m31_15_00_00	literal
11109805	on	223006000	m60_00_00_00	literal
11109806	on	223001100	m11_00_00_00	arg
11109806	on	223001105	m11_05_00_00	arg
11109806	on	223001400	m14_00_00_00	arg
11109806	on	223003115	m31_15_00_00	arg
11109806	on	223006000	m60_00_00_00	arg
11109807	off	223001100	m11_00_00_00	literal
11109807	off	223001105	m11_05_00_00	literal
11109807	off	223001400	m14_00_00_00	literal
11109807	off	223003115	m31_15_00_00	literal
11109807	off	223006000	m60_00_00_00	literal
11109807	on	223001100	m11_00_00_00	literal
11109807	on	223001105	m11_05_00_00	literal
11109807	on	223001400	m14_00_00_00	literal
11109807	on	223003115	m31_15_00_00	literal
11109807	on	223006000	m60_00_00_00	literal
11109808	on	223001100	m11_00_00_00	arg
11109808	on	223001105	m11_05_00_00	arg
11109808	on	223001400	m14_00_00_00	arg
11109808	on	223003115	m31_15_00_00	arg
11109808	on	223006000	m60_00_00_00	arg
11109809	off	223001100	m11_00_00_00	literal
11109809	off	223001105	m11_05_00_00	literal
11109809	off	223001400	m14_00_00_00	literal
11109809	off	223003115	m31_15_00_00	literal
11109809	off	223006000	m60_00_00_00	literal
11109809	on	223001100	m11_00_00_00	literal
11109809	on	223001105	m11_05_00_00	literal
11109809	on	223001400	m14_00_00_00	literal
11109809	on	223003115	m31_15_00_00	literal
11109809	on	223006000	m60_00_00_00	literal
11109810	on	223001100	m11_00_00_00	arg
11109810	on	223001105	m11_05_00_00	arg
11109810	on	223001400	m14_00_00_00	arg
11109810	on	223003115	m31_15_00_00	arg
11109810	on	223006000	m60_00_00_00	arg
11109811	off	223001100	m11_00_00_00	literal
11109811	off	223001105	m11_05_00_00	literal
11109811	off	223001400	m14_00_00_00	literal
11109811	off	223003115	m31_15_00_00	literal
11109811	off	223006000	m60_00_00_00	literal
11109811	on	223001100	m11_00_00_00	literal
11109811	on	223001105	m11_05_00_00	literal
11109811	on	223001400	m14_00_00_00	literal
11109811	on	223003115	m31_15_00_00	literal
11109811	on	223006000	m60_00_00_00	literal
11109812	on	223001100	m11_00_00_00	arg
11109812	on	223001105	m11_05_00_00	arg
11109812	on	223001400	m14_00_00_00	arg
11109812	on	223003115	m31_15_00_00	arg
11109812	on	223006000	m60_00_00_00	arg
11109855	on	351001100	m11_00_00_00	literal
11109855	on	351001105	m11_05_00_00	literal
11109855	on	351001110	m11_10_00_00	literal
11109855	on	351006000	m60_00_00_00	literal
11109856	on	351001100	m11_00_00_00	literal
11109856	on	351001105	m11_05_00_00	literal
11109856	on	351001110	m11_10_00_00	literal
11109856	on	351006000	m60_00_00_00	literal
11109857	off	351001100	m11_00_00_00	literal
11109857	off	351001105	m11_05_00_00	literal
11109857	off	351001110	m11_10_00_00	literal
11109857	off	351006000	m60_00_00_00	literal
11109857	on	351001100	m11_00_00_00	literal
11109857	on	351001105	m11_05_00_00	literal
11109857	on	351001110	m11_10_00_00	literal
11109857	on	351006000	m60_00_00_00	literal
11109858	on	351001100	m11_00_00_00	literal
11109858	on	351001105	m11_05_00_00	literal
