ap_id,flag,flag_source,category,item_id,item_name,region,crafting_material,filler,synthetic,in_matt_set
7000320,100760,shop,shop,10300,Ash of War: Spinning Slash,region_10,0,0,0,1
7000321,100770,shop,shop,80000,Ash of War: Quickstep,region_10,0,0,0,1
7000322,100780,shop,shop,10600,Ash of War: Stamp (Upward Cut),region_10,0,0,0,1
7000323,100790,shop,shop,50300,Ash of War: Kick,region_10,0,0,0,1
7000324,100800,shop,shop,65100,Ash of War: War Cry,region_10,0,0,0,1
7000325,100810,shop,shop,70000,Ash of War: Endure,region_10,0,0,0,1
7000326,100820,shop,shop,30200,Ash of War: Parry,region_10,0,0,0,1
7000327,100830,shop,shop,21000,Ash of War: Storm Blade,region_10,0,0,0,0
7000328,100840,shop,shop,20700,Ash of War: Eruption,region_10,0,0,0,1
7000329,100850,shop,shop,60200,Ash of War: Assassin's Gambit,region_10,0,0,0,1
7000330,100860,shop,shop,30900,Ash of War: No Skill,region_10,0,0,0,1
7000331,110000,shop,shop,2140,Margit's Shackle,region_11,0,0,0,1
7000332,110020,shop,shop,8000,Stonesword Key,region_11,0,1,0,1
7000333,110030,shop,shop,150,Furlcalling Finger Remedy,region_11,0,0,0,1
7000334,110050,shop,shop,1200,Gold-Pickled Fowl Foot,region_11,0,0,0,1
7000335,110060,synthetic,synthetic,,"MH/HC: Smithing Stone [8] - from main branch, go S take right fork then SE",region_11,0,0,1,1
7000336,110080,shop,shop,1020000,Parrying Dagger,region_11,0,0,0,1
7000337,110110,shop,shop,6070,Sacrificial Twig,region_11,0,0,0,1
7000338,110120,shop,shop,111,Festering Bloody Finger,region_11,0,0,0,1
7000339,110130,shop,shop,2050,Grace Mimic,region_11,0,0,0,1
7000340,110140,shop,shop,1750,Fan Daggers,region_11,0,0,0,0
7000341,110170,shop,shop,111,Festering Bloody Finger,region_11,0,0,0,1
7000342,110190,shop,shop,5000000,Estoc,region_11,0,0,0,1
7000343,110220,shop,shop,31240000,Horse Crest Wooden Shield,region_11,0,0,0,1
7000344,110260,shop,shop,6750,[Incantation] Litany of Proper Death,region_11,0,0,0,1
7000345,110270,shop,shop,6770,[Incantation] Order's Blade,region_11,0,0,0,1
7000346,110750,shop,shop,4610,[Sorcery] Night Shard,region_11,0,0,0,1
7000347,110760,shop,shop,6500,[Incantation] Night Maiden's Mist,region_11,0,0,0,1
7000348,110770,shop,shop,4040,[Sorcery] Glintstone Stars,region_11,0,0,0,1
7000349,110850,shop,shop,7200,[Incantation] Pest Threads,region_11,0,0,0,1
7000350,120000,shop,shop,12000,Ash of War: Spinning Weapon,region_12,0,0,0,1
7000351,120010,shop,shop,20300,Ash of War: Glintstone Pebble,region_12,0,0,0,1
7000352,120020,shop,shop,21900,Ash of War: Carian Greatsword,region_12,0,0,0,1
7000353,120270,shop,shop,10162,Somber Smithing Stone [3],region_12,0,0,0,1
7000354,120280,shop,shop,10163,Somber Smithing Stone [4],region_12,0,0,0,0
7000355,120290,shop,shop,6020,Carian Filigreed Crest,region_12,0,0,0,1
7000356,120500,shop,shop,4000,[Sorcery] Glintstone Pebble,region_12,0,0,0,1
7000357,120510,shop,shop,4070,[Sorcery] Glintstone Arc,region_12,0,0,0,0
7000358,120520,shop,shop,4140,[Sorcery] Starlight,region_12,0,0,0,1
7000359,120750,shop,shop,4301,[Sorcery] Carian Phalanx,region_12,0,0,0,1
7000360,120760,shop,shop,4400,[Sorcery] Glintstone Icecrag,region_12,0,0,0,1
7000361,120770,shop,shop,4420,[Sorcery] Freezing Mist,region_12,0,0,0,1
7000362,120780,shop,shop,4640,[Sorcery] Carian Retaliation,region_12,0,0,0,1
7000363,120790,shop,shop,4020,[Sorcery] Glintstone Cometshard,region_12,0,0,0,0
7000364,120800,shop,shop,4050,[Sorcery] Star Shower,region_12,0,0,0,0
7000365,120810,shop,shop,4001,[Sorcery] Great Glintstone Shard,region_12,0,0,0,0
7000366,120820,shop,shop,4010,[Sorcery] Swift Glintstone Shard,region_12,0,0,0,0
7000367,120830,shop,shop,4300,[Sorcery] Glintblade Phalanx,region_12,0,0,0,0
7000368,120840,shop,shop,4440,[Sorcery] Carian Slicer,region_12,0,0,0,0
7000369,130000,shop,shop,261000,Finger Maiden Therolina Puppet,region_13,0,0,0,1
7000370,130010,shop,shop,262000,Dolores the Sleeping Arrow Puppet,region_13,0,0,0,1
7000371,130020,shop,shop,263000,Jarwight Puppet,region_13,0,0,0,1
7000372,130100,shop,shop,260000,Dung Eater Puppet,region_13,0,0,0,1
7000373,130290,shop,shop,15040,Old Fang,region_13,0,0,0,1
7000374,130300,shop,shop,15120,Slumbering Egg,region_13,0,0,0,1
7000375,130310,synthetic,synthetic,,MA/(LER): Ghost Glovewort [2] - enemy drop middle of ruins,region_13,0,0,1,1
7000376,130320,synthetic,synthetic,,MA/(LER): Ghost Glovewort [2] - enemy drop E ruins,region_13,0,0,1,1
7000377,130340,shop,shop,30500,Ash of War: Carian Retaliation,region_13,0,0,0,1
7000378,130350,shop,shop,2130,Celestial Dew,region_13,0,0,0,1
7000379,130360,shop,shop,8185,Larval Tear,region_13,0,0,0,1
7000380,130370,shop,shop,15050,Budding Horn,region_13,0,0,0,1
7000381,130380,shop,shop,14050000,Ripple Blade,region_13,0,0,0,1
7000382,130390,shop,shop,31340000,Black Leather Shield,region_13,0,0,0,1
7000383,130500,shop,shop,6400,[Incantation] Rejection,region_13,0,0,0,1
7000384,130510,shop,shop,6420,[Incantation] Urgent Heal,region_13,0,0,0,1
7000385,130520,shop,shop,6421,[Incantation] Heal,region_13,0,0,0,1
7000386,130530,shop,shop,6440,[Incantation] Cure Poison,region_13,0,0,0,1
7000387,130540,shop,shop,6450,[Incantation] Flame Fortification,region_13,0,0,0,1
7000388,130550,shop,shop,6460,[Incantation] Magic Fortification,region_13,0,0,0,1
7000389,130560,shop,shop,6000,[Incantation] Catch Flame,region_13,0,0,0,1
7000390,130570,shop,shop,6010,[Incantation] Flame Sling,region_13,0,0,0,1
7000391,130580,shop,shop,6422,[Incantation] Great Heal,region_13,0,0,0,1
7000392,130590,shop,shop,6470,[Incantation] Lightning Fortification,region_13,0,0,0,1
7000393,130600,shop,shop,6700,[Incantation] Discus of Light,region_13,0,0,0,1
7000394,130610,shop,shop,6740,[Incantation] Immutable Shield,region_13,0,0,0,1
7000395,130620,shop,shop,6001,"[Incantation] O, Flame!",region_13,0,0,0,0
7000396,130630,shop,shop,6220,"[Incantation] Surge, O Flame!",region_13,0,0,0,0
7000397,130640,shop,shop,6100,[Incantation] Giantsflame Take Thee,region_13,0,0,0,0
7000398,130650,shop,shop,6020,"[Incantation] Flame, Fall Upon Them",region_13,0,0,0,0
7000399,130660,shop,shop,6210,[Incantation] Black Flame,region_13,0,0,0,0
7000400,130670,shop,shop,6250,[Incantation] Black Flame Blade,region_13,0,0,0,0
7000401,130680,shop,shop,6423,[Incantation] Lord's Heal,region_13,0,0,0,0
7000402,130690,shop,shop,6441,[Incantation] Lord's Aid,region_13,0,0,0,0
7000403,130700,shop,shop,6510,[Incantation] Assassin's Approach,region_13,0,0,0,0
7000404,130710,shop,shop,6530,[Incantation] Darkness,region_13,0,0,0,0
7000405,130720,shop,shop,6710,[Incantation] Radagon's Rings of Light,region_13,0,0,0,0
7000406,130730,shop,shop,6730,[Incantation] Law of Regression,region_13,0,0,0,0
7000407,130740,shop,shop,6900,[Incantation] Lightning Spear,region_13,0,0,0,0
7000408,130750,shop,shop,6930,[Incantation] Honed Bolt,region_13,0,0,0,0
7000409,130760,shop,shop,6960,[Incantation] Electrify Armament,region_13,0,0,0,0
7000410,130770,shop,shop,6940,[Incantation] Ancient Dragons' Lightning Spear,region_13,0,0,0,0
7000411,130780,shop,shop,6910,[Incantation] Ancient Dragons' Lightning Strike,region_13,0,0,0,0
7000412,130790,synthetic,synthetic,,MA/(LER): Smithing Stone [8] x3 - in chest under illusory floor E ruins,region_13,0,0,1,1
7000413,140000,shop,shop,4390,[Sorcery] Magic Glintblade,region_14,0,0,0,1
7000414,140010,shop,shop,4430,[Sorcery] Carian Greatsword,region_14,0,0,0,1
7000415,140020,shop,shop,4020,[Sorcery] Glintstone Cometshard,region_14,0,0,0,1
7000416,140030,shop,shop,4050,[Sorcery] Star Shower,region_14,0,0,0,1
7000417,140040,shop,shop,4001,[Sorcery] Great Glintstone Shard,region_14,0,0,0,1
7000418,140050,shop,shop,4010,[Sorcery] Swift Glintstone Shard,region_14,0,0,0,1
7000419,140060,shop,shop,4300,[Sorcery] Glintblade Phalanx,region_14,0,0,0,1
7000420,140070,shop,shop,4440,[Sorcery] Carian Slicer,region_14,0,0,0,1
7000421,140250,shop,shop,6430,[Incantation] Blessing's Boon,region_14,0,0,0,1
7000422,140260,shop,shop,6001,"[Incantation] O, Flame!",region_14,0,0,0,1
7000423,140280,shop,shop,6220,"[Incantation] Surge, O Flame!",region_14,0,0,0,1
7000424,140290,shop,shop,6100,[Incantation] Giantsflame Take Thee,region_14,0,0,0,1
7000425,140300,shop,shop,6020,"[Incantation] Flame, Fall Upon Them",region_14,0,0,0,1
7000426,140310,shop,shop,6210,[Incantation] Black Flame,region_14,0,0,0,1
7000427,140320,shop,shop,6250,[Incantation] Black Flame Blade,region_14,0,0,0,1
7000428,140330,shop,shop,6423,[Incantation] Lord's Heal,region_14,0,0,0,1
7000429,140340,shop,shop,6441,[Incantation] Lord's Aid,region_14,0,0,0,1
7000430,140350,shop,shop,6510,[Incantation] Assassin's Approach,region_14,0,0,0,1
7000431,140360,shop,shop,6530,[Incantation] Darkness,region_14,0,0,0,1
7000432,140370,shop,shop,6710,[Incantation] Radagon's Rings of Light,region_14,0,0,0,1
7000433,140380,shop,shop,6730,[Incantation] Law of Regression,region_14,0,0,0,1
7000434,140390,shop,shop,6900,[Incantation] Lightning Spear,region_14,0,0,0,1
7000435,140400,shop,shop,6930,[Incantation] Honed Bolt,region_14,0,0,0,0
7000436,140410,shop,shop,6960,[Incantation] Electrify Armament,region_14,0,0,0,1
7000437,140420,shop,shop,6940,[Incantation] Ancient Dragons' Lightning Spear,region_14,0,0,0,1
7000438,140430,shop,shop,6910,[Incantation] Ancient Dragons' Lightning Strike,region_14,0,0,0,1
7000439,150050,shop,shop,150,Furlcalling Finger Remedy,region_15,0,0,0,1
7000440,150060,synthetic,synthetic,,LG/SR: Lump of Flesh x3 - lower beach to W,region_15,0,0,1,1
7000441,150080,synthetic,synthetic,,LG/(CE): Furlcalling Finger Remedy x5 - Kalé Shop,region_15,0,0,1,1
7000442,150090,synthetic,synthetic,,LG/(CE): Note: Flask of Wondrous Physick - Kalé Shop,region_15,0,0,1,1
7000443,150100,shop,shop,24000000,Torch,region_15,0,0,0,1
7000444,150110,shop,shop,31230000,Large Leather Shield,region_15,0,0,0,1
7000445,150120,synthetic,synthetic,,LG/(CE): Note: Waypoint Ruins - Kalé Shop,region_15,0,0,1,1
7000446,150130,shop,shop,2040,Telescope,region_15,0,0,0,1
7000447,150140,synthetic,synthetic,,LG/(CE): Nomadic Warrior's Cookbook [1] - Kalé Shop,region_15,0,0,1,1
7000448,150150,shop,shop,1100000,Chain Coif,region_15,0,0,0,1
7000449,150160,shop,shop,1100100,Chain Armor,region_15,0,0,0,1
7000450,150170,shop,shop,1100200,Chain Gauntlets,region_15,0,0,0,1
7000451,150180,shop,shop,1100300,Chain Leggings,region_15,0,0,0,1
7000452,150210,synthetic,synthetic,,LG/(CE): Telescope - Kalé Shop,region_15,0,0,1,1
7000453,150220,synthetic,synthetic,,LG/(CE): Nomadic Warrior's Cookbook [2] - Kalé Shop,region_15,0,0,1,1
7000454,150410,shop,shop,1100,Pickled Turtle Neck,region_15,0,0,0,1
7000455,150420,shop,shop,2010000,Short Sword,region_15,0,0,0,1
7000456,150430,shop,shop,18000000,Halberd,region_15,0,0,0,1
7000457,150460,shop,shop,1401000,Bandit Mask,region_15,0,0,0,1
7000458,150470,shop,shop,10100,Smithing Stone [1],region_15,0,1,0,1
7000459,150480,synthetic,synthetic,,LG/SB: Bandit Mask - Nomadic Merchant to E,region_15,0,0,1,1
7000460,150490,synthetic,synthetic,,LG/SB: Pickled Turtle Neck x3 - Nomadic Merchant to E,region_15,0,0,1,1
7000461,150500,synthetic,synthetic,,LG/SB: Note: Flame Chariots - Nomadic Merchant to E,region_15,0,0,1,1
7000462,150520,shop,shop,15000,Sliver of Meat,region_15,0,0,0,1
7000463,150530,shop,shop,15010,Beast Liver,region_15,0,0,0,1
7000464,150540,shop,shop,15020,Lump of Flesh,region_15,0,0,0,1
7000465,150550,synthetic,synthetic,,LG/ME: St. Trina's Arrow x10 - Nomadic Merchant S of ME,region_15,0,0,1,1
7000466,150610,shop,shop,111,Festering Bloody Finger,region_15,0,0,0,1
7000467,150620,shop,shop,20651,Trina's Lily,region_15,0,0,0,1
7000468,150630,shop,shop,14020000,Hand Axe,region_15,0,0,0,1
7000469,150640,shop,shop,30090000,Riveted Wooden Shield,region_15,0,0,0,1
7000470,150650,shop,shop,31100000,Blue-Gold Kite Shield,region_15,0,0,0,1
7000471,150670,shop,shop,10100,Smithing Stone [1],region_15,0,1,0,1
7000472,150860,shop,shop,11010000,Club,region_15,0,0,0,1
7000473,150870,shop,shop,2020000,Broadsword,region_15,0,0,0,1
7000474,150880,shop,shop,30120000,Iron Roundshield,region_15,0,0,0,1
7000475,150890,shop,shop,40000000,Shortbow,region_15,0,0,0,1
7000476,150920,shop,shop,900,Neutralizing Boluses,region_15,0,0,0,1
7000477,150930,shop,shop,910,Stanching Boluses,region_15,0,0,0,1
7000478,150940,shop,shop,930,Stimulating Boluses,region_15,0,0,0,1
7000479,150950,shop,shop,10100,Smithing Stone [1],region_15,0,1,0,1
7000480,150960,synthetic,synthetic,,LG/CC: Stanching Boluses x3 - Nomadic Merchant SE of CC,region_15,0,0,1,1
7000481,150970,synthetic,synthetic,,LG/CC: Stimulating Boluses x2 - Nomadic Merchant SE of CC,region_15,0,0,1,1
7000482,150980,synthetic,synthetic,,LG/CC: Note: Stonedigger Trolls - Nomadic Merchant SE of CC,region_15,0,0,1,1
7000483,160000,shop,shop,8000,Stonesword Key,region_16,0,1,0,1
7000484,160130,shop,shop,30070000,Red Thorn Roundshield,region_16,0,0,0,1
7000485,160140,shop,shop,31070000,Round Shield,region_16,0,0,0,1
7000486,160160,shop,shop,1000,Crimson Amber Medallion,region_16,0,0,0,1
7000487,160190,shop,shop,3000000,Bastard Sword,region_16,0,0,0,1
7000488,160200,shop,shop,43020000,Light Crossbow,region_16,0,0,0,1
7000489,160250,synthetic,synthetic,,WP/WR: Golden Rune [5] - W of WR on beach,region_16,0,0,1,1
7000490,160260,synthetic,synthetic,,WP/(WR): Great Dragonfly Head - within ruins,region_16,0,0,1,1
7000491,160340,shop,shop,31000000,Kite Shield,region_16,0,0,0,1
7000492,160350,synthetic,synthetic,,LL/RVV: Ash of War: Barbaric Roar - scarab to N,region_16,0,0,1,1
7000493,160410,shop,shop,630000,Astrologer Hood,region_16,0,0,0,1
7000494,160420,shop,shop,630100,Astrologer Robe,region_16,0,0,0,1
7000495,160430,shop,shop,630200,Astrologer Gloves,region_16,0,0,0,1
7000496,160440,shop,shop,630300,Astrologer Trousers,region_16,0,0,0,1
7000497,160450,shop,shop,2070,Lantern,region_16,0,0,0,1
7000498,160460,shop,shop,33130000,Astrologer's Staff,region_16,0,0,0,1
7000499,160490,shop,shop,10100,Smithing Stone [1],region_16,0,1,0,1
7000500,160520,shop,shop,8000,Stonesword Key,region_16,0,1,0,1
7000501,160530,synthetic,synthetic,,"SSG/UR: Fire Grease x5 - to left down ladder, to right up pipe on big platform",region_16,0,0,1,1
7000502,160540,shop,shop,20691,Arteria Leaf,region_16,0,0,0,1
7000503,160580,shop,shop,2070,Lantern,region_16,0,0,0,1
7000504,160590,shop,shop,10070,Lost Ashes of War,region_16,0,0,0,1
7000505,160600,shop,shop,4040000,Zweihander,region_16,0,0,0,1
7000506,160640,shop,shop,111,Festering Bloody Finger,region_16,0,0,0,1
7000507,160650,shop,shop,10101,Smithing Stone [2],region_16,0,1,0,1
7000508,160760,shop,shop,20651,Trina's Lily,region_16,0,0,0,1
7000509,160770,synthetic,synthetic,,RLA/SC: Smithing Stone [5] - below cog elevator item 1,region_16,0,0,1,1
7000510,160780,shop,shop,20740,Eye of Yelough,region_16,0,0,0,1
7000511,160800,shop,shop,8000,Stonesword Key,region_16,0,1,0,1
7000512,160810,shop,shop,10070,Lost Ashes of War,region_16,0,0,0,1
7000513,160880,shop,shop,203000,Fanged Imp Ashes,region_16,0,0,0,1
7000514,160890,shop,shop,50040000,St. Trina's Arrow,region_16,0,0,0,1
7000515,160910,shop,shop,670000,Blue Cloth Cowl,region_16,0,0,0,1
7000516,160920,shop,shop,670100,Blue Cloth Vest,region_16,0,0,0,1
7000517,160930,shop,shop,670200,Warrior Gauntlets,region_16,0,0,0,1
7000518,160940,shop,shop,670300,Warrior Greaves,region_16,0,0,0,1
7000519,160950,shop,shop,111,Festering Bloody Finger,region_16,0,0,0,1
7000520,160960,synthetic,synthetic,,"RLA/SC: Golden Rune [3] - down cog elevator, to NW item 1",region_16,0,0,1,1
7000521,160970,synthetic,synthetic,,"RLA/SC: Avionette Soldier Ashes - down cog elevator, to NW item 2",region_16,0,0,1,1
7000522,170040,shop,shop,40050000,Composite Bow,region_17,0,0,0,1
7000523,170050,shop,shop,30110000,Rift Shield,region_17,0,0,0,1
7000524,170060,shop,shop,31300000,Blue Crest Heater Shield,region_17,0,0,0,1
7000525,170070,synthetic,synthetic,,LL/CFT: Crystal Dart x3 - SW under CFT,region_17,0,0,1,1
7000526,170080,synthetic,synthetic,,"RLA/CC: Golden Rune [4] - outside, S after bridge, drop down off ledge, to E in corner",region_17,0,0,1,1
7000527,170140,shop,shop,190,Rune Arc,region_17,0,1,0,1
7000528,170150,shop,shop,3350,Bewitching Branch,region_17,0,0,0,0
7000529,170180,shop,shop,1310,Immunizing White Cured Meat,region_17,0,0,0,1
7000530,170190,shop,shop,1320,Invigorating White Cured Meat,region_17,0,0,0,1
7000531,170200,shop,shop,1330,Clarifying White Cured Meat,region_17,0,0,0,1
7000532,170350,shop,shop,24070000,Sentry's Torch,region_17,0,0,0,1
7000533,170360,shop,shop,190,Rune Arc,region_17,0,1,0,1
7000534,170370,shop,shop,20683,Golden Sunflower,region_17,0,0,0,1
7000535,170380,shop,shop,32020000,Distinguished Greatshield,region_17,0,0,0,1
7000536,170450,shop,shop,962100,Upper-Class Robe,region_17,0,0,0,1
7000537,170460,shop,shop,960300,Consort's Trousers,region_17,0,0,0,1
7000538,170470,shop,shop,620000,Prophet Blindfold,region_17,0,0,0,1
7000539,170480,shop,shop,620300,Prophet Trousers,region_17,0,0,0,1
7000540,170490,shop,shop,622100,Prophet Robe,region_17,0,0,0,1
7000541,170500,synthetic,synthetic,,LL/(CM): Ritual Pot - Pidia shop,region_17,0,0,1,1
7000542,170530,shop,shop,8000,Stonesword Key,region_17,0,1,0,1
7000543,170540,synthetic,synthetic,,LL/(CM): Glintstone Craftsman's Cookbook [7] - Pidia shop,region_17,0,0,1,1
7000544,170550,synthetic,synthetic,,TSC/SCIG: Ghost Glovewort [4] - enemy drop to E middle courtyard,region_17,0,0,1,1
7000545,170560,synthetic,synthetic,,"TSC/SCR: Ghost Glovewort [4] - enemy drop SW inner swamp, N end behind tree",region_17,0,0,1,1
7000546,170570,synthetic,synthetic,,TSC/SCIG: Rot Grease x3 - to E middle courtyard,region_17,0,0,1,1
7000547,170640,shop,shop,31080000,Scorpion Kite Shield,region_17,0,0,0,1
7000548,170650,shop,shop,20855,Gravel Stone,region_17,0,0,0,1
7000549,170660,shop,shop,31290000,Red Crest Heater Shield,region_17,0,0,0,1
7000550,170670,shop,shop,32200000,Crossed-Tree Towershield,region_17,0,0,0,1
7000551,170700,shop,shop,1102100,Tree Surcoat,region_17,0,0,0,1
7000552,170710,shop,shop,111,Festering Bloody Finger,region_17,0,0,0,1
7000553,170770,shop,shop,8000,Stonesword Key,region_17,0,1,0,0
7000554,170940,shop,shop,880000,Confessor Hood,region_17,0,0,0,1
7000555,170950,shop,shop,880100,Confessor Armor,region_17,0,0,0,1
7000556,170960,shop,shop,880200,Confessor Gloves,region_17,0,0,0,1
7000557,170970,shop,shop,880300,Confessor Boots,region_17,0,0,0,1
7000558,170980,shop,shop,160000,Guilty Hood,region_17,0,0,0,1
7000559,180130,shop,shop,940,Preserving Boluses,region_18,0,0,0,1
7000560,180140,shop,shop,20801,Aeonian Butterfly,region_18,0,0,0,1
7000561,180260,shop,shop,8000,Stonesword Key,region_18,0,1,0,1
7000562,180270,synthetic,synthetic,,CL/(SSR): Traveler's Hat - in raised ruin,region_18,0,0,1,1
7000563,180410,shop,shop,730000,Champion Headband,region_18,0,0,0,1
7000564,180420,shop,shop,730100,Champion Pauldron,region_18,0,0,0,1
7000565,180430,shop,shop,730200,Champion Bracers,region_18,0,0,0,1
7000566,180440,shop,shop,730300,Champion Gaiters,region_18,0,0,0,1
7000567,180450,shop,shop,1101000,Greathelm,region_18,0,0,0,1
7000568,180460,synthetic,synthetic,,CL/(SSR): Golden Rune [4] - in SW Ruin,region_18,0,0,1,1
7000569,180470,synthetic,synthetic,,CL/(SSR): Perfumer's Traveling Garb - in raised ruin,region_18,0,0,1,1
7000570,180500,shop,shop,40000,Iron Helmet,region_18,0,0,0,1
7000571,180510,shop,shop,40100,Scale Armor,region_18,0,0,0,1
7000572,180520,shop,shop,40200,Iron Gauntlets,region_18,0,0,0,1
7000573,180530,shop,shop,40300,Leather Trousers,region_18,0,0,0,1
7000574,180540,shop,shop,10100,Smithing Stone [1],region_18,0,1,0,1
7000575,180550,shop,shop,10101,Smithing Stone [2],region_18,0,1,0,0
7000576,180770,shop,shop,10070,Lost Ashes of War,region_18,0,0,0,1
7000577,180780,shop,shop,20855,Gravel Stone,region_18,0,0,0,1
7000578,180790,synthetic,synthetic,,"CS/(OLT): Ghost Glovewort [9] - enemy drop in evergaol, under stairs to haligtree seal",region_18,0,0,1,1
7000579,180810,synthetic,synthetic,,CS/OLT: Rotten Duelist Greaves - enemy drop NW of OLT,region_18,0,0,1,1
7000580,180820,shop,shop,870000,Land of Reeds Helm,region_18,0,0,0,1
7000581,180830,shop,shop,870100,Land of Reeds Armor,region_18,0,0,0,1
7000582,180840,shop,shop,870200,Land of Reeds Gauntlets,region_18,0,0,0,1
7000583,180850,shop,shop,870300,Land of Reeds Greaves,region_18,0,0,0,1
7000584,180870,shop,shop,1480,Dragonwound Grease,region_18,0,0,0,1
7000585,180880,shop,shop,21010000,Spiked Caestus,region_18,0,0,0,1
7000586,180890,shop,shop,24060000,Beast-Repellent Torch,region_18,0,0,0,1
7000587,180930,shop,shop,111,Festering Bloody Finger,region_18,0,0,0,1
7000588,180940,synthetic,synthetic,,CS/OLT: Rotten Greataxe - enemy drop NW of OLT,region_18,0,0,1,1
7000589,190000,shop,shop,7000,[Incantation] Dragonfire,region_19,0,0,0,0
7000590,190010,shop,shop,7001,[Incantation] Agheel's Flame,region_19,0,0,0,1
7000591,190020,shop,shop,7010,[Incantation] Magma Breath,region_19,0,0,0,1
